pim,team,assists,plus_minus,points,league,games_played,year,age,goals
8,Fort William Canadiens,3,0,7,NOJHA,12,1950-51,15,4
39,Fort William Canadiens,14,0,39,NOJHA,30,1951-52,16,25
40,Fort William Canadiens,33,0,60,NOJHA,30,1952-53,17,27
30,Fort William Canadiens,50,0,85,NOJHA,34,1953-54,18,35
122,Kitchener Canucks,51,0,71,OHA-Jr.,49,1954-55,19,20
0,Montreal Royals,0,0,0,QHL,2,1954-55,19,0
46,Kitchener Canucks,73,0,104,OHA-Jr.,48,1955-56,20,31
36,Chicoutimi Sagueneens,20,0,36,QHL,68,1956-57,21,16
45,Victoria Cougars,15,0,28,WHL,32,1957-58,22,13
8,Springfield Indians,0,0,2,AHL,5,1957-58,22,2
57,Victoria Cougars,26,0,54,WHL,55,1958-59,23,28
60,Providence Reds,57,0,80,AHL,65,1959-60,24,23
67,Providence Reds,37,0,63,AHL,71,1960-61,25,26
55,Providence Reds,56,0,81,AHL,69,1961-62,26,25
52,Providence Reds,58,0,81,AHL,72,1962-63,27,23
55,Providence Reds,41,0,68,AHL,65,1963-64,28,27
