league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,47,0,23,0,30,0,,MTL,[],0,0,19,0,11,0,1945-46,,0,10,0,0
NHL,60,0,24,0,24,0,,MTL,[],0,0,13,0,11,0,1946-47,,0,27,0,0
NHL,59,0,25,0,31,0,,TOT,[],0,0,18,0,13,0,1947-48,,0,44,0,0
NHL,22,0,25,0,4,0,,MTL,[],0,0,3,0,1,0,1947-48,,0,6,0,0
NHL,37,0,25,0,27,0,,BOS,[],0,0,15,0,12,0,1947-48,,0,38,0,0
NHL,0,0,26,0,31,0,,BOS,[],0,0,15,0,16,0,1948-49,,0,8,0,0
NHL,70,0,27,0,30,0,,DET,[],0,0,16,0,14,0,1949-50,,0,20,0,0
NHL,68,0,28,0,38,0,,DET,[],0,0,21,0,17,0,1950-51,,0,14,0,0
NHL,0,0,29,0,36,0,,CBH,[],0,0,21,0,15,0,1951-52,,0,16,0,0
NHL,69,0,30,0,41,0,,CBH,"[{'link': '/awards/voting-1953.html#byng', 'name': 'Byng-4'}]",0,0,19,0,22,0,1952-53,,0,16,0,0
NHL,0,0,31,0,14,0,,TOT,[],0,0,8,0,6,0,1953-54,,0,31,0,0
NHL,46,0,31,0,10,0,,CBH,[],0,0,4,0,6,0,1953-54,,0,21,0,0
NHL,25,0,31,0,4,0,,DET,[],0,0,4,0,0,0,1953-54,,0,10,0,0
