shotsPercentage,year,pim,even_strength_assists,total_ice_time,shorthanded_assists,shots,power_play_assists,even_strength_goals,plus_minus,assists,team,goals,age,game_winning_goals,league,shorthanded_goals,average_ice_time,games_played,points,awards,power_play_goals
0,1939-40,6,0,,0,0,0,0,0,11,CBH,9,25,0,NHL,0,,42,20,[],0
0,1940-41,9,0,,0,0,0,0,0,16,CBH,8,26,0,NHL,0,,0,24,[],0
0,1941-42,4,0,,0,0,0,0,0,11,TOT,3,27,0,NHL,0,,26,14,[],0
0,1941-42,2,0,,0,0,0,0,0,11,CBH,3,27,0,NHL,0,,23,14,[],0
0,1941-42,2,0,,0,0,0,0,0,0,BOS,0,27,0,NHL,0,,3,0,[],0
0,1942-43,0,0,,0,0,0,0,0,3,CBH,1,28,0,NHL,0,,9,4,[],0
