average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
11:06,20,2,0,0,3,NHL,21,1,0,0,-2,12,0,1,0,0,0,0,3,2013-14,CGY,1,9,1,3,8.3,89,8,[]
13:33,3,0,0,0,0,NHL,23,0,0,0,-2,3,0,0,0,0,0,0,2,2015-16,CGY,0,3,0,5,0.0,27,2,[]
12:47,26,3,0,0,3,NHL,24,1,0,2,0,17,0,1,0,0,0,1,1,2016-17,STL,1,9,2,4,5.9,89,7,[]
