year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1992-93,18,60,150,80,0,NEJHL,73,Junior Bruins,140
1993-94,19,1,27,4,0,USHL,7,Sioux City Musketeers,5
1993-94,19,6,49,6,0,OHL,14,London Knights,12
1993-94,19,0,39,2,0,WHL,9,Tri-City Americans,2
1994-95,20,13,0,12,0,MJrHL,30,Antigonish Bulldogs,25
1994-95,20,0,18,1,0,ECHL,2,Birmingham Bulls,1
1995-96,21,37,300,31,0,ECHL,58,Johnstown Chiefs,68
2000-01,26,14,185,24,0,AHL,38,Wilkes-Barre Scranton Pens,38
2001-02,27,13,193,17,-1,AHL,24,Wilkes-Barre Scranton Pens,30
2002-03,28,7,172,10,-17,AHL,35,Hartford Wolf Pack,17
2003-04,29,18,266,35,15,ECHL,40,San Diego Gulls,53
2003-04,29,0,47,10,3,AHL,14,2 Teams,10
2003-04,29,0,25,2,-1,AHL,6,Springfield Falcons,2
2003-04,29,0,22,8,4,AHL,8,Houston Aeros,8
2004-05,30,8,320,20,6,ECHL,35,3 Teams,28
2004-05,30,4,56,5,7,ECHL,7,San Diego Gulls,9
2004-05,30,1,132,4,-4,ECHL,13,Las Vegas Wranglers,5
2004-05,30,3,132,11,3,ECHL,15,Idaho Steelheads,14
2005-06,31,20,239,22,-5,AHL,46,Chicago Wolves,42
2005-06,31,5,55,6,-1,UHL,13,Rockford IceHogs,11
2006-07,32,7,28,12,0,Finland,19,2 Teams,19
2006-07,32,4,4,4,0,Finland,4,HPK Hameenlinna,8
2006-07,32,3,24,8,0,Finland,15,HIFK Helsinki,11
