year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1993-94,16,1,6,4,0,WHL,6,Tacoma Rockets,5
1994-95,17,1,4,1,0,WHL,4,Tacoma Rockets,2
2008-09,31,0,2,1,4,AHL,7,Worcester Sharks,1
