league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,10,0,21,0,0,0,,NYR,[],0,0,0,0,0,0,1964-65,,0,18,0,0
NHL,18,0,22,0,5,0,,NYR,[],0,0,5,0,0,0,1965-66,,0,22,0,0
NHL,1,0,23,0,0,0,,NYR,[],0,0,0,0,0,0,1966-67,,0,0,0,0
NHL,53,0,24,52,7,1,,STL,[],3.8,2,5,-11,2,0,1967-68,,0,86,0,4
NHL,32,0,25,46,7,0,,STL,[],0.0,0,7,10,0,0,1968-69,,0,43,0,7
NHL,64,0,26,83,14,0,,STL,[],3.6,3,11,2,3,0,1969-70,,0,113,1,10
NHL,70,1,27,70,20,4,,STL,[],1.4,1,19,9,1,0,1970-71,,0,114,2,13
NHL,50,0,28,59,11,0,,STL,[],6.8,4,7,-1,4,0,1971-72,,0,81,1,6
NHL,77,1,29,117,33,4,,STL,[],1.7,2,31,-1,2,0,1972-73,,0,107,0,27
NHL,61,1,30,78,13,0,,STL,[],3.8,2,10,9,3,1,1973-74,,0,48,0,10
NHL,73,0,31,85,15,2,,STL,[],1.2,1,14,10,1,0,1974-75,,0,53,1,11
NHL,63,1,32,43,11,2,,STL,[],7.0,2,8,17,3,1,1975-76,,0,90,0,6
NHL,54,0,33,64,10,2,,STL,[],1.6,1,9,-9,1,0,1976-77,,0,23,0,7
NHL,18,0,34,15,0,0,,STL,[],0.0,0,0,-8,0,0,1977-78,,0,4,0,0
