year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,16,2,53,13,19,NAHL,42,U.S. National Team Development Program,15
2008-09,16,3,12,1,0,U-17,16,U.S. National Team Development Program,4
2008-09,16,0,0,1,0,U-18,1,U.S. National Team Development Program,1
2009-10,17,4,68,5,14,USHL,26,U.S. National Team Development Program,9
2009-10,17,2,37,6,0,U-18,39,U.S. National Team Development Program,8
2009-10,17,1,10,1,8,WJ18-A,7,United States,2
2010-11,18,1,140,13,-8,OHL,63,London Knights,14
2011-12,19,2,63,14,39,OHL,48,London Knights,16
2011-12,19,1,6,1,7,WJC-A,6,United States,2
2012-13,20,2,71,11,-14,AHL,67,Hamilton Bulldogs,13
2013-14,21,3,70,6,-4,AHL,47,Hamilton Bulldogs,9
2014-15,22,1,36,6,9,AHL,44,Hamilton Bulldogs,7
