pim,team,assists,plus_minus,points,league,games_played,year,age,goals
5,Oshawa Generals,3,0,3,OHA-Jr.,6,1947-48,18,0
0,Oshawa Generals,1,0,2,OHA-Jr.,2,1948-49,19,1
4,St. Michael\'s Monarchs,2,0,6,OMHL,9,1950-51,21,4
0,Saint John Beavers,7,0,14,MMHL,10,1951-52,22,7
2,Smiths Falls Rideaus,8,0,10,OHA-Sr.,10,1952-53,23,2
0,Smiths Falls Rideaus,9,0,12,Al-Cup,11,1952-53,23,3
0,Ottawa Senators,12,0,21,QHL,22,1953-54,24,9
0,Buffalo Bisons,1,0,4,AHL,10,1954-55,25,3
0,Providence Reds,12,0,13,AHL,9,1955-56,26,1
2,Providence Reds,1,0,2,AHL,5,1956-57,27,1
2,Calgary Stampeders,4,0,7,WHL,14,1957-58,28,3
0,Calgary Stampeders,1,0,4,WHL,8,1958-59,29,3
0,Sault Ste. Marie Thunderbirds,1,0,2,EPHL,10,1960-61,31,1
0,Clinton Comets,9,0,11,EHL,13,1962-63,33,2
0,Nashville Dixie Flyers,8,0,12,EHL,13,1964-65,35,4
