year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1973-74,18,25,22,32,0,OHA-Jr.,67,Oshawa Generals,57
1974-75,19,18,35,48,0,OMJHL,61,Oshawa Generals,66
1975-76,20,26,59,30,0,IHL,71,Port Huron Flags,56
1976-77,21,49,61,54,0,IHL,77,Port Huron Flags,103
1977-78,22,27,61,37,0,AHL,79,New Haven Nighthawks,64
1978-79,23,18,71,40,0,AHL,51,New Haven Nighthawks,58
1979-80,24,19,61,44,0,CHL,71,Tulsa Oilers,63
1980-81,25,32,71,40,0,Austria,34,EC VSV Villach,72
1980-81,25,9,46,18,0,AHL,20,New Haven Nighthawks,27
1981-82,26,23,0,46,0,Austria,28,EC VSV Villach,69
1981-82,26,6,24,5,0,AHL,16,New Haven Nighthawks,11
1982-83,27,30,65,40,0,AHL,80,Springfield Indians,70
1983-84,28,26,47,24,0,AHL,57,Maine Mariners,50
1984-85,29,19,67,34,0,AHL,75,Maine Mariners,53
1985-86,30,32,70,39,0,AHL,68,Maine Mariners,71
1986-87,31,9,34,12,0,AHL,29,Maine Mariners,21
