giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,78,0,18,0,0,49,10,0,0,,TOR,0,0,[],8.2,4,6,-25,4,0,0,1987-88,0,,0,90,0,6
0,NHL,55,0,19,0,0,59,9,0,1,,TOR,0,0,[],3.4,2,7,-15,2,0,0,1988-89,0,,0,106,0,6
0,NHL,67,0,20,0,0,80,18,0,3,,TOR,0,0,[],5.0,4,14,-1,4,0,0,1989-90,0,,0,122,0,11
0,NHL,78,0,21,0,0,68,10,0,0,,TOR,0,0,[],1.5,1,9,-28,1,0,0,1990-91,0,,0,238,2,7
0,NHL,75,0,22,0,0,85,21,0,4,,EDM,0,0,[],2.4,2,19,-9,2,0,0,1991-92,0,,0,118,1,14
0,NHL,82,0,23,0,0,78,13,0,1,,EDM,0,0,[],3.8,1,10,-18,3,0,2,1992-93,0,,0,142,2,7
0,NHL,69,0,24,0,0,92,8,0,0,,EDM,0,0,[],2.2,2,6,-13,2,0,0,1993-94,0,,0,131,0,6
0,NHL,46,1,25,0,0,51,13,0,1,,EDM,0,0,[],5.9,1,10,-6,3,0,1,1994-95,0,,1,40,1,8
0,NHL,82,0,26,0,0,61,11,0,0,,EDM,0,0,[],3.3,2,9,-27,2,0,0,1995-96,0,,0,108,2,7
0,NHL,0,0,27,0,0,67,12,0,2,,EDM,0,0,[],1.5,1,11,9,1,0,0,1996-97,0,,0,91,1,8
0,NHL,81,0,28,0,0,57,5,0,0,,PHI,0,0,[],3.5,0,3,7,2,0,0,1997-98,0,,2,139,0,3
0,NHL,78,0,29,0,0,49,6,0,0,1291,PHI,0,0,[],0.0,0,6,-3,0,0,0,1998-99,0,16:33,0,106,0,6
0,NHL,74,1,30,0,0,50,7,0,0,1197,PHI,0,0,[],4.0,2,5,14,2,0,0,1999-00,0,16:11,0,140,1,4
0,NHL,82,0,31,0,0,75,8,0,0,1698,PHI,0,0,[],2.7,1,6,23,2,0,1,2000-01,0,20:42,0,131,0,6
0,NHL,72,0,32,0,0,65,9,0,0,1316,PHI,0,0,[],1.5,1,8,18,1,0,0,2001-02,0,18:17,0,102,0,8
0,NHL,82,0,33,0,0,56,13,0,0,1929,CBJ,0,0,[],0.0,0,13,-16,0,0,0,2002-03,0,23:32,0,73,2,11
0,NHL,64,1,34,0,0,34,6,0,0,1288,CBJ,0,0,[],2.9,1,5,-11,1,0,0,2003-04,0,20:07,0,48,1,4
0,NHL,65,0,36,0,0,40,10,0,1,1066,TOT,0,0,[],2.5,1,9,-19,1,0,0,2005-06,0,16:24,0,71,0,8
0,NHL,44,0,36,0,0,24,7,0,0,671,CBJ,0,0,[],4.2,1,6,-18,1,0,0,2005-06,0,15:15,0,30,0,6
0,NHL,21,0,36,0,0,16,3,0,1,395,TOR,0,0,[],0.0,0,3,-1,0,0,0,2005-06,0,18:48,0,41,0,2
0,NHL,27,0,37,0,0,3,3,0,0,192,TBL,0,0,[],0.0,0,3,3,0,0,0,2006-07,0,7:07,0,16,0,3
22,NHL,76,0,38,0,88,41,9,65,0,936,OTT,13,0,[],4.9,2,7,1,2,0,0,2007-08,55,12:19,0,41,0,7
2,NHL,2,0,39,0,1,0,0,2,0,26,OTT,0,0,[],0,0,0,-3,0,0,0,2008-09,0,12:45,0,2,0,0
