power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,2,3,0,WHA,1978-79,20,1,EDO,,2,0,2,0,0,,,0,0
0,4,1,0,NHL,1982-83,24,0,WSH,,1,4,-2,0,10,,,0.0,0
2,5,5,0,NHL,1983-84,25,2,WSH,,3,0,-4,0,15,,,13.3,0
1,5,4,0,NHL,1984-85,26,1,WSH,,3,0,1,0,9,,,11.1,0
2,14,13,1,NHL,1987-88,29,4,WSH,,9,6,1,0,28,,,14.3,2
1,4,5,0,NHL,1988-89,30,2,WSH,,3,6,-5,0,8,,,25.0,1
