shots_againist,good_start_precentages,ties,saves,minutes,games_played,assists,year,goals,wins,goals_allowed_average,league,games_started,goals_allowed,goals_allowed_precentage,goals_saved_aboved_average,loses,good_starts,saves_percentage,age,goalie_point_share,pim,awards,shutouts,points,bad_start,team
0,0,0,0,327,6,0,1970-71,0,6,1.65,NHL,0,9,0,0,0,0,0,23,1.6,0,"[{'link': '/awards/smythe.html#1971', 'name': None}]",0,0,0,MTL
0,0,0,0,0,0,3,1971-72,0,0,2.24,NHL,0,142,0,0,8,0,0,24,0,4,"[{'link': '/awards/nhl_all_star.html#1972', 'name': None}, {'link': '/awards/calder.html#1972', 'name': None}, {'link': '/awards/voting-1972.html#hart', 'name': 'Hart-2'}]",8,3,0,MTL
0,0,13,0,3165,54,4,1972-73,0,0,0,NHL,0,119,0,0,7,0,0,25,0,2,"[{'link': '/awards/nhl_all_star.html#1973', 'name': None}, {'link': '/awards/voting-1973.html#hart', 'name': 'Hart-4'}, {'link': '/awards/vezina.html#1973', 'name': None}]",0,4,0,MTL
0,0,16,0,3320,56,3,1974-75,0,30,2.69,NHL,0,149,0,0,9,0,0,27,12.2,2,"[{'link': '/awards/voting-1975.html#AS', 'name': 'AS-4'}]",4,3,0,MTL
0,0,8,0,3580,62,2,1975-76,0,0,0,NHL,0,121,0,0,10,0,0,28,0,0,"[{'link': '/awards/nhl_all_star.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#hart', 'name': 'Hart-4'}, {'link': '/awards/vezina.html#1976', 'name': None}]",0,2,0,MTL
0,0,8,0,3275,56,2,1976-77,0,0,2.14,NHL,0,117,0,0,6,0,0,29,14.3,0,"[{'link': '/awards/nhl_all_star.html#1977', 'name': None}, {'link': '/awards/vezina.html#1977', 'name': None}]",0,2,0,MTL
0,0,7,0,3071,52,2,1977-78,0,37,0,NHL,0,105,0,0,7,0,0,30,13.7,0,"[{'link': '/awards/nhl_all_star.html#1978', 'name': None}, {'link': '/awards/voting-1978.html#hart', 'name': 'Hart-10'}, {'link': '/awards/vezina.html#1978', 'name': None}]",5,2,0,MTL
0,0,7,0,2814,47,3,1978-79,0,30,0,NHL,0,108,0,0,10,0,0,31,0,4,"[{'link': '/awards/nhl_all_star.html#1979', 'name': None}, {'link': '/awards/voting-1979.html#byng', 'name': 'Byng-22'}, {'link': '/awards/voting-1979.html#hart', 'name': 'Hart-16'}, {'link': '/awards/vezina.html#1979', 'name': None}]",0,3,0,MTL
