average_ice_time,total_shots,points,game_winning_goals,shorthanded_goals,blocks,league,age,even_strength_assists,faceoff_wins,pim,plus_minus,shots,faceoff_percentage,even_strength_goals,faceoff_loses,power_play_goals,shorthanded_assists,power_play_assists,takeaways,year,team,goals,hits,assists,giveaways,shotsPercentage,total_ice_time,games_played,awards
8:32,0,0,0,0,0,NHL,21,0,0,44,-17,23,0,0,0,0,0,0,0,2005-06,CBJ,0,0,0,0,0.0,333,39,[]
5:21,0,0,0,0,0,NHL,22,0,0,10,0,1,0,0,0,0,0,0,0,2006-07,CBJ,0,0,0,0,0.0,37,7,[]
9:42,25,4,0,0,7,NHL,24,2,1,24,-2,18,50.0,2,1,0,0,0,5,2008-09,PHX,2,33,2,1,11.1,155,16,[]
7:44,3,0,0,0,0,NHL,25,0,0,5,-2,1,0,0,0,0,0,0,3,2009-10,CAR,0,11,0,1,0.0,46,6,[]
