pim,team,assists,plus_minus,points,league,games_played,year,age,goals
30,Spruce Grove Broncos,17,0,33,AMBHL,36,1999-00,15,16
70,St. Albert Raiders,19,0,30,AMHL,34,2000-01,16,11
0,St. Albert Saints,0,0,0,AJHL,1,2000-01,16,0
45,Seattle Thunderbirds,9,-14,15,WHL,66,2001-02,17,6
95,Seattle Thunderbirds,19,21,31,WHL,71,2002-03,18,12
115,Seattle Thunderbirds,18,16,33,WHL,69,2003-04,19,15
4,Syracuse Crunch,3,0,3,AHL,8,2003-04,19,0
100,Syracuse Crunch,7,0,9,AHL,57,2004-05,20,2
2,Dayton Bombers,3,0,3,ECHL,11,2004-05,20,0
55,Syracuse Crunch,8,3,15,AHL,40,2005-06,21,7
120,Syracuse Crunch,7,0,16,AHL,60,2006-07,22,9
106,2 Teams,8,-4,17,AHL,81,2007-08,23,9
72,Syracuse Crunch,5,-2,13,AHL,59,2007-08,23,8
34,San Antonio Rampage,3,-2,4,AHL,22,2007-08,23,1
90,San Antonio Rampage,8,-10,14,AHL,57,2008-09,24,6
85,Albany River Rats,15,9,23,AHL,71,2009-10,25,8
48,Springfield Falcons,9,-3,16,AHL,65,2010-11,26,7
87,BK Mlada Boleslav,2,0,4,CzRep,55,2011-12,27,2
