year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2009-10,17,2,10,7,-6,KHL,35,Chelyabinsk Traktor,9
2010-11,18,17,30,15,7,KHL,44,Chelyabinsk Traktor,32
2011-12,19,19,30,21,5,KHL,49,Chelyabinsk Traktor,40
2012-13,20,19,42,25,-1,KHL,51,Chelyabinsk Traktor,44
2013-14,21,8,12,13,-10,KHL,31,Chelyabinsk Traktor,21
2013-14,21,8,12,13,-10,KHL,31,Traktor Chelyabinsk,21
2013-14,21,2,8,3,0,Internationa,18,Russia (all),5
2013-14,21,1,4,1,3,WC,10,Russia,2
2013-14,21,1,4,2,3,EHT,6,Russia,3
2015-16,23,1,0,1,4,Internationa,6,Russia (all),2
2015-16,23,1,0,1,4,WC,6,Russia,2
2016-17,24,2,6,0,0,WCup,4,Russia,2
