pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Saskatoon Blades,6,0,10,WHL,5,1981-82,19,4
2,Oklahoma City Stars,0,0,2,CHL,4,1981-82,19,2
2,Colorado Flames,6,0,7,CHL,6,1982-83,20,1
0,Colorado Flames,2,0,6,CHL,6,1983-84,21,4
33,EHC Essen-West,26,0,44,W.Ger-2,18,1989-90,27,18
6,EHC 80 Nurnberg,1,0,1,German-2,5,1991-92,29,0
6,Krefelder EV,2,0,3,Germany,4,1992-93,30,1
8,Krefelder EV,4,0,5,Germany,6,1993-94,31,1
12,Dusseldorfer EG,10,0,12,Germany,10,1994-95,32,2
4,EC Kassel Huskies,5,0,8,Germany,8,1995-96,33,3
24,Kassel Huskies,7,0,9,Germany,10,1996-97,34,2
