age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
23,SC,0,0,2,0,NHL,9,0,1955-56,0,0,0,,0,4,,MTL,2
24,SC,0,0,2,0,NHL,0,0,1956-57,0,0,0,,0,10,,MTL,2
25,SC,0,0,3,0,NHL,10,0,1957-58,0,0,0,,0,12,,MTL,3
26,SC,0,0,1,0,NHL,11,0,1958-59,0,0,0,,0,10,,MTL,1
27,SC,7.7,0,1,2,NHL,8,0,1959-60,0,13,1,,0,8,,MTL,2
28,,16.7,0,1,3,NHL,6,0,1960-61,0,6,1,,0,10,,MTL,2
29,,10.0,0,1,-1,NHL,6,0,1961-62,0,10,1,,0,10,,MTL,2
30,,0.0,0,0,-3,NHL,5,0,1962-63,0,7,0,,0,8,,MTL,0
31,,0.0,0,2,-6,NHL,7,0,1963-64,0,10,0,,0,10,,MTL,2
32,SC,0.0,0,1,-1,NHL,13,0,1964-65,0,15,0,,0,22,,MTL,1
33,SC,0.0,0,2,3,NHL,10,0,1965-66,0,9,0,,0,8,,MTL,2
34,,0.0,0,0,3,NHL,10,0,1966-67,0,2,0,,0,0,,MTL,0
35,,0.0,0,2,3,NHL,17,0,1967-68,0,35,0,,0,8,,STL,2
36,,0.0,0,2,9,NHL,12,0,1968-69,0,13,0,,0,6,,STL,2
37,,6.3,1,6,0,NHL,0,0,1969-70,0,16,1,,0,16,,STL,7
