year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2008-09,15,39,80,54,0,GTMMHL,73,Toronto Marlboros Minor Mdgt AAA,93
2008-09,15,3,2,2,0,OHL Cup,7,Toronto Marlboros Minor Mdgt AAA,5
2009-10,16,20,22,31,0,OJAHL,56,Georgetown Raiders,51
2010-11,17,21,42,33,0,OJHL,37,Georgetown Raiders,54
2010-11,17,3,2,4,0,WJAC-19,5,Canada East U19,7
2011-12,18,2,24,10,3,NCAA,36,Boston Univ.,12
2012-13,19,14,28,20,15,NCAA,38,Boston Univ.,34
2013-14,20,5,20,9,-8,NCAA,31,Boston Univ.,14
2014-15,21,21,31,40,30,NCAA,41,Boston Univ.,61
2015-16,22,9,39,21,-15,AHL,72,Rochester Americans,30
2016-17,23,9,27,21,-2,AHL,48,Rochester Americans,30
