goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
4.0,0,NHL,19,MTL,1137,21,3,0,1,47,0,0,4,1,11,1,0,0,0,0,1966-67,0,2.48,0,[],0
7.1,0,NHL,39,MTL,2227,22,13,0,0,92,0,0,2,4,23,0,0,0,0,0,1967-68,0,2.48,2,"[{'link': '/awards/vezina.html#1968', 'name': None}]",0
5.9,0,NHL,36,MTL,2051,23,9,0,0,98,0,0,3,2,22,0,0,0,0,0,1968-69,0,2.87,2,[],0
11.6,0,NHL,64,MTL,3697,24,18,0,0,162,0,0,12,4,31,0,0,0,0,0,1969-70,0,2.63,0,[],0
9.1,0,NHL,47,MTL,2676,25,12,0,0,118,0,0,9,2,23,0,0,0,0,0,1970-71,0,2.65,0,[],0
1.6,0,NHL,29,TOT,1606,26,19,0,0,111,0,0,3,0,6,0,0,0,0,0,1971-72,0,4.15,0,[],0
-0.2,0,NHL,1,MTL,20,26,1,0,0,4,0,0,0,0,0,0,0,0,0,0,1971-72,0,12.00,0,[],0
1.8,0,NHL,28,LAK,1586,26,18,0,0,107,0,0,3,0,6,0,0,0,0,0,1971-72,0,4.05,0,[],0
10.3,0,NHL,53,LAK,3120,27,20,0,1,148,0,0,10,4,22,1,0,0,0,0,1972-73,0,2.85,2,[],0
12.3,0,NHL,65,LAK,3751,28,26,0,0,175,0,0,10,5,28,0,0,0,0,0,1973-74,0,2.80,6,[],0
14.0,0,NHL,54,LAK,3239,29,14,0,1,121,0,0,13,6,27,1,0,0,0,0,1974-75,0,2.24,2,"[{'link': '/awards/nhl_all_star.html#1975', 'name': None}, {'link': '/awards/voting-1975.html#hart', 'name': 'Hart-2'}]",0
9.4,0,NHL,51,LAK,3060,30,20,0,0,160,0,0,5,5,26,0,0,0,0,0,1975-76,0,3.14,0,[],0
0,0,NHL,68,LAK,4059,31,23,0,1,184,0,0,0,8,33,1,0,0,0,0,1976-77,0,2.72,2,"[{'link': '/awards/nhl_all_star.html#1977', 'name': None}, {'link': '/awards/voting-1977.html#hart', 'name': 'Hart-3'}]",0
13.5,0,NHL,70,LAK,4107,32,27,0,0,196,0,0,13,4,29,0,0,0,0,0,1977-78,0,2.86,2,[],0
6.2,0,NHL,50,DET,2908,33,27,0,1,189,0,0,11,0,10,1,0,0,0,0,1978-79,0,3.90,21,[],0
8.7,0,NHL,59,DET,3474,34,0,0,3,0,0,0,8,4,20,3,0,0,0,0,1979-80,0,3.61,2,[],0
9.9,0,NHL,53,BOS,3021,35,19,0,1,168,0,0,6,1,25,1,0,0,0,0,1980-81,0,3.34,6,[],0
6.7,0,NHL,38,BOS,2165,36,11,0,1,132,0,0,6,1,19,1,0,0,0,0,1981-82,0,3.66,0,[],0
