even_strength_goals,assists,team,goals,pim,age,game_winning_goals,total_ice_time,league,shorthanded_goals,shots,average_ice_time,year,games_played,shotsPercentage,win,power_play_goals,points,plus_minus
3,1,PIT,4,12,22,1,274,NHL,0,14,21:03,1998-99,13,28.6,,1,5,-1
3,8,PIT,4,2,23,0,199,NHL,0,9,22:04,1999-00,9,44.4,,1,12,0
2,5,PIT,2,8,24,0,271,NHL,0,13,15:04,2000-01,18,15.4,,0,7,-4
2,0,NJD,2,2,27,0,67,NHL,0,7,13:22,2003-04,5,28.6,,0,2,0
