assists,team,goals,year,games_played,points,pim,age,plus_minus,league
6,Stadion Hradec Kralove Jr.,1,1993-94,10,7,0,17,0,CzRep-Jr.
5,Stadion Hradec Kralove,1,1993-94,23,6,0,17,0,CzRep
1,Czech Republic,1,1993-94,5,2,0,17,0,EJC-A
59,Seattle Thunderbirds,41,1994-95,69,100,79,18,0,WHL
1,Czech Republic,2,1994-95,7,3,4,18,0,WJC-A
44,2 Teams,29,1995-96,48,73,62,19,0,WHL
28,Seattle Thunderbirds,19,1995-96,30,47,37,19,0,WHL
16,Spokane Chiefs,10,1995-96,18,26,25,19,0,WHL
31,Cleveland Lumberjacks,23,1996-97,68,54,82,20,0,IHL
24,Syracuse Crunch,20,1997-98,72,44,82,21,-3,AHL
0,Czech Republic,0,2001-02,4,0,0,25,-1,Olympics
1,Czech Republic,2,2001-02,7,3,12,25,5,WC-A
3,HC Rabat Kladno,4,2004-05,23,7,38,28,0,CzRep
6,HIFK Helsinki,2,2006-07,10,8,22,30,0,Finland
19,HV 71 Jonkoping,7,2006-07,41,26,66,30,0,Sweden
1,TPS Turku,0,2007-08,4,1,2,31,0,Finland
24,HV 71 Jonkoping,18,2007-08,51,42,60,31,0,Sweden
0,HV 71 Jonkoping,0,2008-09,3,0,0,32,0,Sweden
