pim,team,assists,plus_minus,points,league,games_played,year,age,goals
113,Chatham Maroons,30,0,48,ON-Jr.B,48,1983-84,16,18
36,Peterborough Petes,26,0,44,OHL,63,1984-85,17,18
88,2 Teams,47,0,64,OHL,68,1985-86,18,17
77,Peterborough Petes,28,0,37,OHL,48,1985-86,18,9
11,Sault Ste. Marie Greyhounds,19,0,27,OHL,20,1985-86,18,8
86,Sault Ste. Marie Greyhounds,38,0,65,OHL,52,1986-87,19,27
128,Muskegon Lumberjacks,31,0,63,IHL,74,1987-88,20,32
139,Muskegon Lumberjacks,30,0,65,IHL,74,1988-89,21,35
190,3 Teams,26,0,43,IHL,67,1989-90,22,17
172,Muskegon Lumberjacks,23,0,33,IHL,46,1989-90,22,10
18,Phoenix Roadrunners,1,0,3,IHL,8,1989-90,22,2
0,Fort Wayne Komets,2,0,7,IHL,13,1989-90,22,5
17,Cape Breton Oilers,3,0,5,AHL,6,1990-91,23,2
145,2 Teams,23,0,41,IHL,50,1990-91,23,18
143,Muskegon Lumberjacks,17,0,31,IHL,44,1990-91,23,14
2,Kansas City Blades,6,0,10,IHL,6,1990-91,23,4
169,St. John\'s Maple Leafs,27,0,39,AHL,59,1991-92,24,12
2,St. John\'s Maple Leafs,1,0,1,AHL,4,1992-93,25,0
0,EV Landshut,0,0,0,Germany,1,1992-93,25,0
129,Raleigh IceCaps,12,0,23,ECHL,25,1992-93,25,11
