power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,7,1,0,NHL,1952-53,25,0,CBH,,1,4,0,0,0,,,0,0
0,5,4,0,NHL,1955-56,28,1,NYR,,3,4,0,0,0,,,0,0
0,5,3,0,NHL,1956-57,29,1,NYR,,2,2,0,0,0,,,0,0
0,6,3,0,NHL,1957-58,30,0,NYR,,3,4,0,0,0,,,0,0
0,0,5,0,NHL,1962-63,35,1,DET,,4,0,4,0,23,,,4.3,0
0,0,4,0,NHL,1963-64,36,0,DET,,4,22,3,0,16,,,0.0,0
0,7,3,0,NHL,1964-65,37,0,DET,,3,8,-3,0,12,,,0.0,0
0,0,4,0,NHL,1965-66,38,1,DET,,3,12,1,0,12,,,8.3,0
