year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2004-05,14,0,0,0,0,Svk-U18,1,HK Dubnica nad Vahom U18,0
2005-06,15,11,18,15,0,Svk-U18,43,MHK Dubnica nad Vahom U18,26
2006-07,16,3,2,0,0,Slovak-Jr.,6,MHK Dubnica nad Vahom Jr.,3
2006-07,16,33,42,44,0,Svk-U18,48,Dukla Trencin U18,77
2007-08,17,9,0,4,0,Svk-U18,4,Dukla Trencin U18,13
2007-08,17,41,32,35,0,Slovak-Jr.,42,Dukla Trencin Jr.,76
2008-09,18,1,2,1,0,Slovak-2,1,HC 07 Detva,2
2008-09,18,7,20,8,0,Slovakia,48,HKm Zvolen,15
2008-09,18,7,4,4,0,WJC-A,7,Slovakia,11
2008-09,18,7,20,8,6,Slovak,48,Zvolen HKm,15
2009-10,19,16,12,16,8,AHL,58,Grand Rapids Griffins,32
2009-10,19,3,6,2,0,WJC-A,6,Slovakia,5
2009-10,19,2,4,0,-2,WC-A,6,Slovakia,2
2010-11,20,24,45,33,14,AHL,70,Grand Rapids Griffins,57
2011-12,21,24,45,34,4,AHL,76,Grand Rapids Griffins,58
2011-12,21,2,0,3,1,WC-A,10,Slovakia,5
2012-13,22,5,6,5,0,Slovakia,8,SHK 37 Piestany,10
2012-13,22,23,50,26,8,AHL,61,Grand Rapids Griffins,49
2012-13,22,5,6,5,7,Slovak,8,Piestany SHK 37,10
2013-14,23,5,8,5,6,Internationa,11,Slovakia (all),10
2013-14,23,4,6,4,5,WC,7,Slovakia,8
2013-14,23,1,2,1,1,Olympics,4,Slovakia,2
2014-15,24,0,6,2,-1,WC,6,Slovakia,2
2014-15,24,0,6,2,-1,Internationa,6,Slovakia (all),2
2016-17,26,3,0,0,0,WCup,6,Team Europe,3
