offensive_point_share,name,even_strength_goals,shorthanded_goals,plus_minus,shotsPercentage,age,shots,assists,positions,overall_point_share,points,games_played,power_play_assists,defensive_point_share,game_winning_goals,power_play_goals,total_ice_time,shorthanded_assists,goals,even_strength_assists,average_ice_time,pim
9.7,Dany Heatley,21,1,-8,16.3,22,252,48,RW,11.0,89,77,20,1.4,6,19,1690,0,41,28,21:57,58
5.6,Vyacheslav Kozlov,11,1,-10,11.4,30,185,49,RW,6.8,70,79,20,1.2,2,9,1581,1,21,28,20:01,66
7.2,Ilya Kovalchuk,29,0,-24,14.8,19,257,29,LW,7.8,67,81,13,0.6,3,9,1575,0,38,16,19:27,57
3.8,Marc Savard,10,0,-11,12.6,25,127,31,C,4.5,47,57,13,0.7,4,6,1130,1,16,17,19:50,77
1.8,Patrik Stefan,10,0,-10,13.5,22,96,21,C,2.7,34,71,4,0.8,2,3,1195,2,13,15,16:50,12
2.5,Yannick Tremblay,3,0,-27,5.3,27,151,22,D,3.3,30,75,16,0.8,1,5,1631,0,8,6,21:45,32
1.5,Shawn McEachern,5,1,-27,8.3,33,120,16,LW,1.3,26,46,7,-0.2,1,4,888,0,10,9,19:18,28
0.3,Tony Hrkac,7,0,-16,10.5,36,86,17,C,0.9,26,80,5,0.7,2,2,1288,0,9,12,16:06,14
1.8,Frantisek Kaberle,3,1,-19,6.7,29,105,19,D,3.5,26,79,7,1.7,2,3,1734,0,7,12,21:57,32
1.7,Andy Sutton,1,1,-8,4.6,27,65,18,D,2.8,21,53,7,1.1,0,1,954,0,3,11,18:00,114
1.2,Lubos Bartecko,7,0,3,13.0,26,54,9,LW,1.8,16,37,2,0.6,1,0,463,0,7,7,12:31,8
0.3,Daniel Tjarnqvist,2,0,-20,4.6,26,65,12,D,1.7,15,75,2,1.4,0,1,1642,0,3,10,21:53,26
1.6,Dan Snyder,9,1,-4,24.4,24,41,4,C,1.8,14,36,1,0.2,1,0,392,0,10,3,10:54,34
1.4,Brad Tapper,9,0,2,14.7,24,68,4,RW,1.9,14,35,0,0.5,3,1,457,0,10,4,13:03,23
-0.1,Pascal Rheaume,2,2,-8,5.7,29,70,9,C,0.3,13,56,1,0.4,1,0,688,1,4,7,12:17,24
0.6,Richard Smehlik,2,0,-4,5.3,33,38,9,D,1.8,11,43,1,1.3,0,0,847,0,2,8,19:42,16
0.0,Chris Tamer,1,0,-10,1.9,32,53,9,D,1.3,10,72,0,1.3,0,0,1129,0,1,9,15:41,118
-0.3,Jeff Cowan,3,0,-15,5.8,26,52,5,LW,-0.4,8,66,0,0.0,0,0,554,0,3,5,8:24,115
-1.1,Per Svartvadet,1,0,-11,2.1,27,47,7,C,-0.8,8,62,0,0.3,0,0,730,2,1,5,11:46,8
0.6,Mark Hartigan,4,0,-8,20.0,25,25,2,C,0.6,7,23,0,-0.1,0,1,250,0,5,2,10:52,6
-0.7,Jeff Odgers,2,0,-13,4.2,33,48,4,RW,-0.7,6,74,0,0.1,1,0,577,0,2,4,7:48,171
0.0,Chris Herperger,4,0,-11,15.4,28,26,1,C,-0.1,5,27,0,-0.1,0,0,338,0,4,1,12:30,7
0.7,Kamil Piros,3,0,4,37.5,24,8,2,C,1.0,5,3,1,0.2,1,0,51,0,3,1,17:05,2
-0.2,Mike Weaver,0,0,-5,0.0,24,21,5,D,0.8,5,40,0,1.0,0,0,745,0,0,5,18:38,20
0.2,Kirill Safronov,2,0,-10,9.5,21,21,2,D,0.2,4,32,1,0.1,0,0,481,0,2,1,15:02,14
0.0,Pasi Nurminen,0,0,0,,27,0,3,G,8.3,3,52,0,0.0,0,0,2836,0,0,0,54:32,4
-0.1,Yuri Butsayev,2,0,-5,9.5,24,21,0,LW,-0.1,2,16,0,0.0,0,0,193,0,2,0,12:05,8
0.3,Joe DiPenta,1,0,3,50.0,23,2,1,D,0.6,2,3,0,0.3,0,0,47,0,1,1,15:47,0
-0.1,Garnet Exelby,0,0,0,0.0,21,9,2,D,0.4,2,15,0,0.5,0,0,271,0,0,2,18:04,41
0.0,Tomi Kallio,0,0,-2,0.0,26,3,2,RW,0.0,2,5,0,0.0,0,0,64,0,0,2,12:47,4
-0.1,Francis Lessard,0,0,1,0.0,23,7,2,RW,0.1,2,18,0,0.1,0,0,102,0,0,2,5:40,61
-0.2,Ben Simon,0,0,0,0.0,24,7,1,LW,-0.1,1,10,0,0.1,0,0,94,0,0,1,9:25,9
-0.1,Zdenek Blatny,0,0,-1,0.0,22,2,0,LW,-0.1,0,4,0,0.0,0,0,42,0,0,0,10:31,0
0.0,Frederic Cassivi,0,0,0,,27,0,0,G,-0.3,0,2,0,0.0,0,0,123,0,0,0,61:31,0
0.0,Byron Dafoe,0,0,0,,31,0,0,G,0.4,0,17,0,0.0,0,0,895,0,0,0,52:39,0
-0.1,Jeff Farkas,0,0,-1,0.0,25,5,0,C,-0.1,0,3,0,0.0,0,0,41,0,0,0,13:32,0
0.0,Kurtis Foster,0,0,-2,0.0,21,1,0,D,-0.1,0,2,0,-0.1,0,0,22,0,0,0,11:06,0
-0.1,Simon Gamache,0,0,-1,0.0,22,3,0,C,-0.1,0,2,0,0.0,0,0,25,0,0,0,12:37,2
0.0,Milan Hnilicka,0,0,0,,29,0,0,G,2.6,0,21,0,0.0,0,0,1097,0,0,0,52:13,2
-0.1,Uwe Krupp,0,0,-2,0.0,37,1,0,D,-0.1,0,4,0,0.0,0,0,61,0,0,0,15:19,10
-0.5,J.P. Vigier,0,0,-13,0.0,26,21,0,RW,-0.9,0,13,0,-0.3,0,0,184,0,0,0,14:07,4
