assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
57,5,43,28,21:41,9.9,2.5,23,1778,27,RW,12.4,29,ATL,/players/h/hossama01.html,1,49,17,18,Marian Hossa,12.6,2007,100,3,82,340
52,8,28,34,20:29,6.6,2.0,20,1660,29,LW,8.6,21,ATL,/players/k/kozlovy01.html,2,36,8,9,Vyacheslav Kozlov,14.7,2007,80,0,81,190
34,7,42,23,21:32,7.3,1.7,24,1765,14,LW,9.0,20,ATL,/players/k/kovalil01.html,0,66,18,-2,Ilya Kovalchuk,12.5,2007,76,0,82,336
24,2,12,40,13:43,2.3,0.6,7,947,9,RW,2.9,15,ATL,/players/m/mellasc01.html,0,63,5,-9,Scott Mellanby,11.7,2007,36,0,69,103
12,1,17,29,11:45,2.2,0.9,15,904,1,LW,3.1,11,ATL,/players/s/simjo01.html,0,60,2,-1,Jon Sim,12.1,2007,29,0,77,141
18,1,11,36,15:56,0.4,1.2,8,1307,2,C,1.6,16,ATL,/players/h/holikbo01.html,0,86,2,-3,Bobby Holik,5.8,2007,29,1,82,190
16,2,12,32,11:47,2.3,1.0,8,671,1,C,3.3,15,ATL,/players/m/metrogl01.html,0,20,4,9,Glen Metropolit,13.0,2007,28,0,57,92
21,0,3,34,22:14,0.7,3.2,3,1824,9,D,3.9,12,ATL,/players/d/devrigr01.html,0,66,0,-3,Greg de Vries,2.9,2007,24,0,82,102
16,1,5,35,18:20,0.2,0.7,4,862,3,C,0.9,12,ATL,/players/r/rucchst01.html,1,14,1,-4,Steve Rucchin,8.9,2007,21,0,47,56
18,1,3,33,25:16,0.3,3.5,2,1946,7,D,3.7,10,ATL,/players/h/havelni01.html,1,52,1,-2,Niclas Havelid,3.7,2007,21,0,77,82
14,2,5,24,10:14,0.3,1.1,5,757,1,C,1.4,13,ATL,/players/s/slateji01.html,0,62,0,8,Jim Slater,5.6,2007,19,0,74,90
12,0,4,25,15:17,1.3,1.6,1,703,8,D,2.9,4,ATL,/players/m/mccarst01.html,0,24,3,4,Steve McCarthy,7.8,2007,16,0,46,51
14,0,2,31,19:28,0.7,2.5,1,1070,1,D,3.1,13,ATL,/players/s/suttoan01.html,0,76,0,6,Andy Sutton,3.9,2007,16,1,55,51
6,0,9,29,19:29,1.2,0.5,8,468,0,C,1.6,6,ATL,/players/b/belaner01.html,0,12,1,0,Eric Belanger,18.4,2007,15,0,24,49
8,3,7,34,17:41,1.4,0.6,5,318,4,LW,2.0,3,ATL,/players/t/tkachke01.html,1,34,2,8,Keith Tkachuk,19.4,2007,15,0,18,36
12,1,2,34,25:49,1.1,1.2,0,465,6,D,2.3,6,ATL,/players/z/zhitnal01.html,0,14,2,4,Alexei Zhitnik,9.1,2007,14,0,18,22
6,0,7,29,12:22,-0.5,0.5,5,891,0,LW,0.0,5,ATL,/players/l/larsebr01.html,1,39,0,-11,Brad Larsen,11.5,2007,13,2,72,61
8,0,5,30,11:00,-0.4,0.8,5,792,0,RW,0.4,7,ATL,/players/v/vigiejp01.html,1,27,0,0,J.P. Vigier,6.0,2007,13,0,72,83
9,0,4,28,10:45,-0.1,0.2,3,645,0,C,0.1,9,ATL,/players/k/kapanni01.html,0,20,1,-12,Niko Kapanen,7.8,2007,13,0,60,51
7,1,5,31,15:38,0.5,3.3,4,1126,0,D,3.8,7,ATL,/players/h/hnidysh01.html,0,63,0,15,Shane Hnidy,5.8,2007,12,1,72,86
9,0,3,26,19:18,0.4,1.5,3,1003,0,D,1.9,8,ATL,/players/v/vishnvi01.html,1,31,0,-5,Vitaly Vishnevski,7.3,2007,12,0,52,41
8,0,2,25,18:00,0.1,2.1,1,1044,0,D,2.2,8,ATL,/players/e/exelbga01.html,0,56,0,2,Garnet Exelby,3.5,2007,10,1,58,57
4,0,3,30,6:16,0.2,0.4,3,282,0,LW,0.6,4,ATL,/players/b/boulter01.html,0,49,0,2,Eric Boulton,7.1,2007,7,0,45,42
2,1,3,27,16:44,0.0,0.0,3,284,1,LW,0.1,1,ATL,/players/d/dupuipa01.html,0,4,0,-6,Pascal Dupuis,7.5,2007,5,0,17,40
3,0,1,31,13:58,0.0,0.3,1,195,0,C,0.3,3,ATL,/players/k/krogja01.html,0,6,0,3,Jason Krog,7.1,2007,4,0,14,14
4,0,0,21,11:41,0.0,0.7,0,339,1,D,0.7,3,ATL,/players/c/coburbr01.html,0,30,0,1,Braydon Coburn,0.0,2007,4,0,29,21
0,0,1,29,10:25,0.1,0.0,1,31,0,LW,0.2,0,ATL,/players/h/hamelde01.html,0,0,0,0,Denis Hamel,33.3,2007,1,0,3,3
1,0,0,33,50:21,0.0,0.0,0,1057,0,G,2.7,0,ATL,/players/h/hedbejo01.html,0,6,0,0,Johan Hedberg,,2007,1,0,21,0
1,0,0,23,57:51,0.0,0.0,0,3934,0,G,14.2,0,ATL,/players/l/lehtoka01.html,0,6,0,0,Kari Lehtonen,,2007,1,0,68,0
1,0,0,24,10:15,0.1,0.1,0,31,0,D,0.2,1,ATL,/players/p/popovma01.html,0,0,0,1,Mark Popovic,0.0,2007,1,0,3,1
0,0,0,27,8:01,-0.1,0.0,0,32,0,RW,-0.1,0,ATL,/players/h/haydada01.html,0,0,0,0,Darren Haydar,0.0,2007,0,0,4,4
0,0,0,25,5:00,-0.1,0.1,0,20,0,C,0.0,0,ATL,/players/m/mackede01.html,0,0,0,1,Derek MacKenzie,0.0,2007,0,0,4,3
