assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
27,2,23,26,15:42,4.1,0.4,14,1272,12,LW,4.4,15,ATL,/players/b/brunean01.html,0,30,9,-32,Andrew Brunette,21.5,2000,50,0,81,107
25,3,19,35,16:10,2.9,0.4,9,1309,8,C,3.3,17,ATL,/players/f/ferrara01.html,0,88,10,-33,Ray Ferraro,11.2,2000,44,0,81,170
19,0,14,32,19:10,1.8,0.5,10,1112,5,RW,2.3,13,ATL,/players/e/emersne01.html,1,47,4,-24,Nelson Emerson,7.7,2000,33,0,58,183
21,2,10,24,19:27,2.7,0.2,5,1459,12,D,2.9,9,ATL,/players/t/trembya01.html,0,22,4,-42,Yannick Tremblay,7.2,2000,31,1,75,139
10,2,16,27,13:44,2.4,0.4,15,714,2,RW,2.8,8,ATL,/players/s/sylvede01.html,0,24,1,-14,Dean Sylvester,16.3,2000,26,0,52,98
20,0,5,19,14:49,0.2,0.6,4,1067,2,C,0.8,18,ATL,/players/s/stefapa01.html,0,30,1,-20,Patrik Stefan,4.3,2000,25,0,72,117
12,1,10,33,17:18,0.4,0.2,6,1073,5,C,0.6,7,ATL,/players/s/staplmi01.html,0,30,4,-29,Mike Stapleton,6.8,2000,22,0,62,146
14,0,5,22,18:24,1.2,1.1,2,1159,4,D,2.3,10,ATL,/players/b/buzekpe01.html,0,41,3,-22,Petr Buzek,5.6,2000,19,0,63,90
13,1,5,31,21:21,1.3,1.4,4,1046,5,D,2.7,8,ATL,/players/s/shannda01.html,0,65,1,-14,Darryl Shannon,7.6,2000,18,0,49,66
12,0,5,33,16:21,-0.8,0.1,5,1112,1,LW,-0.7,11,ATL,/players/b/buchbke01.html,0,139,0,-34,Kelly Buchberger,8.9,2000,17,0,68,56
14,0,2,31,15:19,-1.2,0.3,2,1118,3,LW,-1.0,11,ATL,/players/g/garpejo01.html,0,31,0,-30,Johan Garpenlov,2.5,2000,16,0,73,79
9,0,6,23,16:55,0.9,-0.2,6,457,5,C,0.7,4,ATL,/players/d/domenhn01.html,0,4,0,-21,Hnat Domenichelli,8.8,2000,15,0,27,68
9,0,5,24,13:00,0.1,0.2,4,663,1,C,0.3,7,ATL,/players/k/karlsan01.html,1,14,1,-17,Andreas Karlsson,6.8,2000,14,0,51,74
9,0,4,26,17:47,0.8,-0.1,2,356,2,C,0.7,6,ATL,/players/g/guollst01.html,1,4,2,-13,Steve Guolla,11.8,2000,13,0,20,34
