pim,team,assists,plus_minus,points,league,games_played,year,age,goals
112,Saskatoon Olympics,34,0,52,SJHL,55,1979-80,16,18
20,Saskatoon Blades,4,0,6,WHL,9,1979-80,16,2
154,Saskatoon Blades,5,0,15,WHL,68,1980-81,17,10
87,2 Teams,37,0,78,WHL,61,1981-82,18,41
45,Saskatoon Blades,9,0,24,WHL,25,1981-82,18,15
42,Winnipeg Warriors,28,0,54,WHL,36,1981-82,18,26
84,Winnipeg Warriors,44,0,101,WHL,71,1982-83,19,57
72,Binghamton Whalers,12,0,20,AHL,73,1983-84,20,8
28,Salt Lake Golden Eagles,20,0,40,IHL,57,1984-85,21,20
9,Binghamton Whalers,3,0,6,AHL,18,1984-85,21,3
48,Fort Wayne Komets,40,0,84,IHL,82,1985-86,22,44
44,Sherbrooke Canadiens,29,0,65,AHL,75,1986-87,23,36
51,Moncton Hawks,47,0,87,AHL,68,1987-88,24,40
101,Manitoba Moose,24,0,45,IHL,79,1996-97,33,21
14,Manitoba Moose,2,-8,6,IHL,22,1997-98,34,4
