assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
68,7,31,35,20:59,9.3,2.0,27,1720,37,RW,11.3,31,TBL,/players/s/stlouma01.html,0,12,4,0,Martin St. Louis,12.2,2011,99,0,82,254
46,8,45,20,20:12,10.1,2.0,28,1656,19,C,12.2,27,TBL,/players/s/stamkst01.html,0,74,17,3,Steven Stamkos,16.5,2011,91,0,82,272
29,5,25,30,18:27,5.2,1.2,13,1200,16,C,6.4,13,TBL,/players/l/lecavvi01.html,0,43,12,-5,Vincent Lecavalier,11.9,2011,54,0,65,210
34,1,17,25,14:06,4.1,1.5,14,1142,18,RW,5.7,16,TBL,/players/p/purcete01.html,0,10,3,5,Teddy Purcell,8.7,2011,51,0,81,196
23,3,17,30,16:53,3.2,0.7,10,1064,8,LW,3.9,15,TBL,/players/g/gagnesi01.html,0,20,7,-12,Simon Gagne,11.0,2011,40,0,63,154
24,1,14,31,16:02,3.2,0.9,5,866,9,LW,4.1,15,TBL,/players/m/malonry01.html,0,51,9,-3,Ryan Malone,9.4,2011,38,0,54,149
14,3,18,30,15:36,2.0,0.9,12,1201,1,C,2.9,13,TBL,/players/m/mooredo01.html,0,52,6,-12,Dominic Moore,10.3,2011,32,0,77,175
22,1,10,23,14:31,2.2,1.3,8,828,3,RW,3.5,19,TBL,/players/d/downist01.html,0,171,2,8,Steve Downie,12.0,2011,32,0,57,83
22,1,9,34,18:53,2.6,3.5,3,1548,11,D,6.0,11,TBL,/players/c/clarkbr01.html,0,14,6,2,Brett Clark,10.3,2011,31,0,82,87
15,1,14,26,13:59,1.5,1.3,12,1118,2,LW,2.8,13,TBL,/players/b/bergese01.html,0,56,2,0,Sean Bergenheim,7.7,2011,29,0,80,182
23,0,3,20,21:01,1.2,3.8,3,1660,3,D,5.0,20,TBL,/players/h/hedmavi01.html,0,70,0,3,Victor Hedman,3.0,2011,26,0,79,101
15,2,10,26,15:05,0.4,1.1,9,1192,1,C,1.5,14,TBL,/players/t/thompna01.html,0,29,0,-6,Nate Thompson,8.1,2011,25,1,79,123
19,2,4,33,19:14,1.2,3.4,3,1519,4,D,4.6,15,TBL,/players/k/kubinpa01.html,0,62,1,2,Pavel Kubina,5.1,2011,23,0,79,78
11,1,7,30,14:51,-0.8,0.9,7,1218,0,RW,0.1,11,TBL,/players/h/hallad01.html,0,32,0,-12,Adam Hall,4.2,2011,18,0,82,167
9,1,6,21,12:03,-0.4,0.9,6,940,0,C,0.5,9,TBL,/players/t/tyrelda01.html,0,12,0,-5,Dana Tyrell,8.2,2011,15,0,78,73
12,0,1,29,17:03,0.3,1.9,1,1041,0,D,2.2,12,TBL,/players/j/jonesra01.html,0,15,0,-4,Randy Jones,1.9,2011,13,0,61,52
11,0,1,26,20:24,-0.2,2.8,1,1408,0,D,2.5,11,TBL,/players/l/lundimi01.html,0,12,0,-3,Mike Lundin,1.8,2011,12,0,69,55
4,2,4,23,10:04,0.4,0.2,4,312,0,C,0.6,4,TBL,/players/r/ritolma01.html,0,11,0,-5,Mattias Ritola,9.5,2011,8,0,31,42
6,1,2,30,14:19,0.7,-0.1,2,329,3,D,0.6,3,TBL,/players/b/bergema02.html,0,8,0,-10,Marc-Andre Bergeron,5.4,2011,8,0,23,37
5,0,0,34,18:43,-1.0,2.3,0,1348,1,D,1.3,4,TBL,/players/o/ohlunma01.html,0,70,0,-7,Mattias Ohlund,0.0,2011,5,0,72,39
2,0,1,24,8:28,0.2,0.0,1,85,0,LW,0.2,2,TBL,/players/h/harjujo01.html,0,2,0,-2,Johan Harju,7.1,2011,3,0,10,14
2,0,1,24,8:01,0.0,0.1,1,144,0,C,0.1,2,TBL,/players/j/jonesbl01.html,0,2,0,-2,Blair Jones,5.0,2011,3,0,18,20
1,0,1,31,21:34,-0.2,1.4,1,475,0,D,1.2,1,TBL,/players/b/breweer01.html,0,24,0,5,Eric Brewer,4.2,2011,2,0,22,24
1,0,0,30,54:09,0.0,0.0,0,1679,0,G,2.4,0,TBL,/players/e/ellisda01.html,0,0,0,0,Dan Ellis,,2011,1,0,31,0
1,0,0,41,58:36,0.0,0.0,0,1993,0,G,5.7,0,TBL,/players/r/rolosdw01.html,0,6,0,0,Dwayne Roloson,,2011,1,0,34,0
1,0,0,28,54:40,0.0,0.0,0,1202,0,G,2.5,0,TBL,/players/s/smithmi01.html,0,2,0,0,Mike Smith,,2011,1,0,22,0
1,0,0,24,8:42,0.0,0.0,0,87,0,D,0.0,1,TBL,/players/v/vernami01.html,0,2,0,-2,Mike Vernace,0.0,2011,1,0,10,6
0,0,0,25,60:10,0.0,0.0,0,120,0,G,0.8,0,TBL,/players/d/desjace01.html,0,0,0,0,Cedrick Desjardins,,2011,0,0,2,0
0,0,0,25,10:46,-0.1,0.0,0,32,0,C,-0.1,0,TBL,/players/p/poulima01.html,0,0,0,-2,Marc Pouliot,0.0,2011,0,0,3,2
0,0,0,27,4:43,0.0,-0.1,0,19,0,D,-0.1,0,TBL,/players/r/royma01.html,0,2,0,-2,Mathieu Roy,0.0,2011,0,0,4,1
0,0,0,26,6:59,-0.3,0.6,0,224,0,D,0.4,0,TBL,/players/s/smabyma01.html,0,17,0,2,Matt Smaby,0.0,2011,0,0,32,9
0,0,0,20,4:36,0.0,-0.1,0,5,0,C,-0.1,0,TBL,/players/w/wrighja02.html,0,0,0,-2,James Wright,,2011,0,0,1,0
