assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
57,4,22,27,18:39,6.5,2.2,13,1493,20,LW,8.7,37,TBL,/players/p/prospva01.html,0,53,9,9,Vinny Prospal,16.4,2003,79,0,80,134
45,3,33,22,19:33,7.4,1.9,20,1563,13,C,9.3,32,TBL,/players/l/lecavvi01.html,0,39,11,0,Vincent Lecavalier,12.0,2003,78,2,80,274
57,2,17,22,19:56,5.2,2.0,13,1595,34,C,7.2,23,TBL,/players/r/richabr01.html,0,24,4,3,Brad Richards,6.1,2003,74,0,80,277
37,5,33,27,19:43,6.4,2.4,18,1616,7,RW,8.7,29,TBL,/players/s/stlouma01.html,1,32,12,10,Martin St. Louis,16.4,2003,70,3,82,201
40,1,13,26,24:31,5.0,5.1,5,1887,19,D,10.2,21,TBL,/players/b/boyleda01.html,0,44,8,9,Dan Boyle,9.6,2003,53,0,77,136
23,4,17,28,17:35,2.3,1.9,14,1336,6,LW,4.2,16,TBL,/players/m/modinfr01.html,1,43,2,7,Fredrik Modin,9.5,2003,40,1,76,179
14,3,20,39,16:27,2.4,0.9,5,1184,13,LW,3.3,1,TBL,/players/a/andreda01.html,0,34,15,-12,Dave Andreychuk,11.8,2003,34,0,72,170
13,6,19,24,16:01,2.0,1.2,13,1217,2,LW,3.2,10,TBL,/players/f/fedotru01.html,1,44,6,-7,Ruslan Fedotenko,16.7,2003,32,0,76,114
19,0,3,25,21:24,1.0,3.2,3,1606,9,D,4.1,10,TBL,/players/k/kubinpa01.html,0,78,0,-7,Pavel Kubina,2.2,2003,22,0,75,139
12,1,6,24,13:39,0.1,1.0,5,887,2,RW,1.0,10,TBL,/players/c/clymebe01.html,0,57,1,-2,Ben Clymer,5.8,2003,18,0,65,103
7,2,10,27,10:46,1.0,0.8,10,667,0,LW,1.8,7,TBL,/players/r/royan01.html,0,119,0,0,Andre Roy,11.8,2003,17,0,62,85
14,0,1,26,17:34,0.4,3.2,1,1230,1,D,3.6,13,TBL,/players/l/lukowbr01.html,0,46,0,4,Brad Lukowich,1.9,2003,15,0,70,52
9,2,5,24,19:36,0.3,3.5,5,1607,0,D,3.8,7,TBL,/players/s/saricco01.html,2,63,0,-3,Cory Sarich,6.3,2003,14,0,82,79
8,1,4,33,13:43,-1.5,0.8,4,1124,0,C,-0.6,7,TBL,/players/t/tayloti01.html,1,38,0,-13,Tim Taylor,4.2,2003,12,0,82,95
4,0,4,20,8:50,-0.3,0.5,3,557,0,C,0.2,4,TBL,/players/s/svitoal01.html,0,58,1,-4,Alexander Svitov,5.8,2003,8,0,63,69
7,0,1,27,17:34,-0.3,2.3,1,1177,0,D,2.0,7,TBL,/players/p/prattno01.html,0,35,0,-6,Nolan Pratt,2.6,2003,8,0,67,38
5,0,2,22,10:15,-0.1,0.4,2,379,1,RW,0.3,4,TBL,/players/k/keefesh01.html,0,24,0,-1,Sheldon Keefe,3.9,2003,7,0,37,51
2,1,4,21,11:31,-0.1,0.3,3,426,1,RW,0.1,1,TBL,/players/a/alexeni01.html,0,8,1,-6,Nikita Alexeev,7.7,2003,6,0,37,52
4,1,1,27,18:42,-0.7,2.6,1,1309,2,D,1.8,2,TBL,/players/n/neckast01.html,0,43,0,-6,Stan Neckar,2.6,2003,5,0,70,38
3,0,1,30,18:25,0.0,1.4,1,516,0,D,1.4,3,TBL,/players/c/cullija01.html,0,31,0,3,Jassen Cullimore,4.3,2003,4,0,28,23
1,0,2,26,9:34,-0.8,0.1,2,488,0,LW,-0.7,1,TBL,/players/d/dingmch01.html,0,91,0,-11,Chris Dingman,4.9,2003,3,0,51,41
3,0,0,30,58:16,0.0,0.0,0,3787,0,G,11.2,0,TBL,/players/k/khabini01.html,0,8,0,0,Nikolai Khabibulin,,2003,3,0,65,0
3,0,0,22,10:28,-0.8,0.4,0,387,0,LW,-0.4,3,TBL,/players/o/olvesji01.html,0,16,0,-2,Jimmie Olvestad,0.0,2003,3,0,37,30
0,0,1,32,18:15,0.2,0.2,1,36,0,D,0.3,0,TBL,/players/l/laukkja01.html,0,0,0,1,Janne Laukkanen,50.0,2003,1,0,2,2
1,0,0,30,9:08,0.0,0.1,0,46,0,C,0.1,1,TBL,/players/h/holzibr01.html,0,2,0,1,Brian Holzinger,0.0,2003,1,0,5,3
0,0,0,37,18:26,0.0,-0.1,0,18,0,D,-0.1,0,TBL,/players/b/bergema01.html,0,0,0,-2,Marc Bergevin,,2003,0,0,1,0
0,0,0,27,57:18,0.0,0.0,0,974,0,G,3.1,0,TBL,/players/g/grahajo01.html,0,9,0,0,John Grahame,,2003,0,0,17,0
0,0,0,30,40:22,0.0,0.0,0,283,0,G,0.3,0,TBL,/players/h/hodsoke01.html,0,2,0,0,Kevin Hodson,,2003,0,0,7,0
0,0,0,21,20:00,0.0,0.0,0,20,0,G,0.0,0,TBL,/players/k/konstev01.html,0,2,0,0,Evgeny Konstantinov,,2003,0,0,1,0
0,0,0,34,11:07,-0.2,0.3,0,211,0,D,0.1,0,TBL,/players/r/rumblda01.html,0,6,0,-2,Darren Rumble,0.0,2003,0,0,19,10
