year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1999-00,15,44,0,73,0,MWEHL,72,Detroit Honeybaked,117
2000-01,16,8,24,20,0,U-18,26,U.S. National Team Development Program,28
2000-01,16,7,40,21,0,NAHL,56,U.S. National Team Development Program,28
2001-02,17,11,23,33,0,U-18,46,U.S. National Team Development Program,44
2001-02,17,5,10,5,0,USHL,13,U.S. National Team Development Program,10
2001-02,17,5,4,6,0,NAHL,10,U.S. National Team Development Program,11
2001-02,17,2,4,5,7,WJ18-A,8,United States,7
2002-03,18,11,44,20,0,CCHA,40,Ohio State University,31
2002-03,18,3,6,4,3,WJC-A,7,United States,7
2003-04,19,3,29,8,-4,AHL,33,Manitoba Moose,11
2003-04,19,3,6,0,-2,WJC-A,6,United States,3
2004-05,20,30,105,27,22,AHL,78,Manitoba Moose,57
2005-06,21,0,0,1,1,WC-A,7,United States,1
2009-10,25,2,2,0,5,Olympics,6,United States,2
2013-14,29,1,0,3,6,Olympics,6,United States,4
2016-17,32,0,4,0,-3,WCup,3,USA,0
