giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,28,0,19,0,0,23,5,0,0,300,VAN,0,0,[],8.7,2,3,-2,2,0,0,2003-04,0,10:42,0,16,0,3
0,NHL,82,2,21,0,0,119,23,0,1,1152,VAN,0,0,[],8.4,9,13,1,10,0,0,2005-06,0,14:03,1,79,1,11
0,NHL,48,0,22,0,0,88,16,0,0,789,VAN,0,0,[],6.8,6,10,1,6,0,0,2006-07,0,16:26,0,40,0,10
27,NHL,80,2,23,636,287,177,37,78,4,1524,VAN,59,53.1,"[{'link': '/awards/voting-2008.html#selke', 'name': 'Selke-11'}]",11.9,15,16,1,21,720,2,2007-08,71,19:03,4,79,0,12
30,NHL,82,2,24,445,303,179,59,70,8,1596,VAN,72,54.1,"[{'link': '/awards/voting-2009.html#selke', 'name': 'Selke-3'}]",14.5,14,33,8,26,524,2,2008-09,70,19:28,10,61,2,23
28,NHL,82,5,25,629,387,214,75,95,14,1609,VAN,83,55.1,"[{'link': '/awards/voting-2010.html#selke', 'name': 'Selke-2'}]",11.7,12,50,1,25,772,1,2009-10,73,19:38,12,104,2,34
21,NHL,82,7,26,637,496,260,73,124,15,1681,VAN,65,57.4,"[{'link': '/awards/voting-2011.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-2011.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-2011.html#hart', 'name': 'Hart-8'}, {'link': '/awards/selke.html#2011', 'name': None}]",15.8,23,32,24,41,859,3,2010-11,80,20:30,15,66,1,16
20,NHL,77,1,27,627,416,222,49,108,11,1547,VAN,43,53.6,"[{'link': '/awards/voting-2012.html#selke', 'name': 'Selke-5'}]",9.9,13,27,11,22,724,1,2011-12,59,20:06,8,56,1,15
12,NHL,17,1,28,129,86,36,13,30,3,322,VAN,9,57.4,[],11.1,2,9,-5,4,174,0,2012-13,13,18:57,2,12,0,6
28,NHL,77,5,29,666,406,239,43,133,7,1680,VAN,47,52.6,[],10.5,15,18,-15,25,740,1,2013-14,68,21:49,9,81,0,11
27,NHL,81,4,30,718,384,205,47,169,6,1581,ANA,47,56.6,"[{'link': '/awards/voting-2015.html#selke', 'name': 'Selke-10'}]",9.8,14,27,-5,20,937,1,2014-15,69,19:31,5,75,2,19
34,NHL,79,4,31,695,347,164,53,168,10,1543,ANA,39,58.5,"[{'link': '/awards/voting-2016.html#hart', 'name': 'Hart-20'}, {'link': '/awards/voting-2016.html#selke', 'name': 'Selke-3'}]",12.8,15,32,5,21,980,1,2015-16,92,19:32,5,78,0,22
39,NHL,0,2,32,764,352,186,58,146,12,1747,ANA,22,57.4,"[{'link': '/awards/voting-2017.html#AS', 'name': 'AS-8'}, {'link': '/awards/voting-2017.html#selke', 'name': 'Selke-2'}]",11.8,14,36,8,22,1029,0,2016-17,75,21:18,8,83,0,24
