bad_start,shutouts,points,goals_allowed_average,goals_saved_aboved_average,shots_againist,league,games_started,age,good_start_precentages,saves,pim,goals,good_starts,goals_allowed_precentage,goals_allowed,saves_percentage,year,team,loses,assists,ties,wins,games_played,minutes
0,5,0,1.73,0,0,ON-Jr.B,0,17,0,0,0,0,0,0,38,0,1974-75,Owen Sound Jr. Greys,0,0,0,0,22,1320
0,0,0,2.63,0,0,ECAC,0,18,0,0,0,0,0,0,21,0,1975-76,Union College Dutchmen,1,0,0,8,9,480
0,0,0,3.60,0,0,ECAC,0,19,0,0,0,0,0,0,67,0,1976-77,Union College Dutchmen,3,0,0,16,19,1117
0,0,0,3.20,0,0,ECAC,0,20,0,0,0,0,0,0,16,0,1977-78,Union College Dutchmen,1,0,1,3,5,300
0,0,0,5.07,0,0,IHL,0,20,0,0,0,0,0,0,46,0,1977-78,Toledo Goaldiggers,0,0,0,0,10,544
0,1,0,3.43,0,0,AHL,0,21,0,0,0,0,0,0,82,0,1978-79,New Haven Nighthawks,5,0,4,15,24,1435
0,0,0,3.54,0,0,AHL,0,22,0,0,0,0,0,0,29,0,1979-80,New Haven Nighthawks,1,0,1,6,9,492
0,1,0,3.61,0,0,AHL,0,23,0,0,0,0,0,0,90,0,1980-81,New Haven Nighthawks,11,0,4,10,25,1497
0,0,0,4.00,0,0,Can-Cup,0,24,0,0,0,0,0,0,4,0,1981-82,United States,0,0,1,0,1,60
0,0,0,5.01,0,0,AHL,0,24,0,0,0,0,0,0,42,0,1981-82,Springfield Indians,7,0,1,2,11,503
0,0,0,3.85,0,0,CHL,0,25,0,0,0,0,0,0,186,0,1982-83,Tulsa Oilers,27,0,0,22,49,2901
0,0,0,4.19,0,0,AHL,0,26,0,0,0,0,0,0,76,0,1983-84,2 Teams,9,0,3,5,19,1089
0,0,0,6.09,0,0,AHL,0,26,0,0,0,0,0,0,35,0,1983-84,Binghamton Whalers,4,0,1,0,6,345
0,0,0,3.31,0,0,AHL,0,26,0,0,0,0,0,0,41,0,1983-84,Maine Mariners,5,0,2,5,13,744
