league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,39,1,20,46,9,0,,WSH,[],8.7,4,5,-29,4,0,1974-75,,0,7,0,5
NHL,14,0,21,10,2,0,,WSH,[],0.0,0,2,-4,0,0,1975-76,,0,9,0,2
NHL,9,0,22,16,1,0,,WSH,[],0.0,0,1,-6,0,0,1976-77,,0,2,0,1
