pim,team,assists,plus_minus,points,league,games_played,year,age,goals
70,Notre Dame Midget Hounds,19,0,22,SMHL,32,2000-01,15,3
0,Portland Winter Hawks,1,0,1,WHL,2,2000-01,15,0
2,Team Western,0,0,0,U-17,6,2000-01,15,0
100,Portland Winter Hawks,33,3,37,WHL,68,2001-02,16,4
0,Team Western,7,0,7,U-17,5,2001-02,16,0
4,Canada,2,0,3,8-Nations,5,2001-02,16,1
147,Portland Winter Hawks,16,-15,19,WHL,53,2002-03,17,3
12,Canada,0,4,0,WJ18-A,7,2002-03,17,0
92,Portland Winter Hawks,20,-19,30,WHL,55,2003-04,18,10
2,Canada,1,5,3,WJC-A,6,2003-04,18,2
144,Portland Winter Hawks,32,9,44,WHL,60,2004-05,19,12
8,Canada,2,8,2,WJC-A,6,2004-05,19,0
5,Chicago Wolves,1,-1,1,AHL,3,2004-05,19,0
134,Chicago Wolves,20,12,26,AHL,73,2005-06,20,6
36,Chicago Wolves,10,3,11,AHL,15,2006-07,21,1
4,Canada,1,0,1,WC-A,5,2008-09,23,0
8,Canada,0,-4,0,WC,8,2013-14,28,0
