power_play_goals,games_played,points,game_winning_goals,league,year,age,goals,team,average_ice_time,assists,pim,plus_minus,shorthanded_goals,shots,total_ice_time,win,shotsPercentage,even_strength_goals
0,14,2,0,NHL,2011-12,33,0,WSH,145,2,2,-2,0,9,20,,0.0,0
0,6,3,0,NHL,2012-13,34,0,NYI,74,3,10,1,0,9,15,,0.0,0
