goalie_point_share,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,awards,saves
3.3,0,NHL,22,TRS,1340,21,10,0,0,91,0,0,1,0,11,0,0,0,0,0,1921-22,0,4.07,0,[],0
3.1,0,NHL,0,TRS,1469,22,10,0,0,88,0,0,1,1,13,0,0,0,0,0,1922-23,0,3.59,0,[],0
1.6,0,NHL,23,TRS,1380,23,13,0,0,0,0,0,0,1,10,0,0,0,0,0,1923-24,0,3.48,0,[],0
3.7,0,NHL,0,TRS,1800,24,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1924-25,0,2.80,0,[],0
2.1,0,NHL,0,TRS,2231,25,0,0,0,0,0,0,3,2,12,0,0,0,0,0,1925-26,0,3.07,0,[],0
6.4,0,NHL,0,TOR,2764,26,24,0,0,94,0,0,0,4,15,0,0,0,0,0,1926-27,0,2.04,0,[],0
6.3,0,NHL,43,TOR,2690,27,18,0,0,88,0,0,7,4,18,0,0,0,0,0,1927-28,0,1.96,0,[],0
7.2,0,NHL,0,NYR,2760,28,13,0,0,65,0,0,10,13,21,0,0,0,0,0,1928-29,0,1.41,0,[],0
6.3,0,NHL,0,NYR,2770,29,17,0,0,143,0,0,0,1,17,0,0,0,0,0,1929-30,0,3.10,0,[],0
9.7,0,NHL,0,NYR,0,30,16,0,0,87,0,0,9,7,19,0,0,0,0,0,1930-31,0,1.89,0,[],0
8.9,0,NHL,0,NYR,3020,31,17,0,0,0,0,0,8,0,23,0,0,0,0,0,1931-32,0,2.23,0,[],0
9.9,0,NHL,0,DET,2970,32,15,0,0,93,0,0,8,10,0,0,0,0,0,0,1932-33,0,1.88,0,"[{'link': '/awards/nhl_all_star.html#1933', 'name': None}, {'link': '/awards/voting-1933.html#hart', 'name': 'Hart-3'}]",0
2.1,0,NHL,19,DET,1030,33,8,0,0,45,0,0,1,1,9,0,0,0,0,0,1933-34,0,2.62,0,[],0
3.6,0,NHL,23,DET,1460,34,11,0,0,62,0,0,5,4,7,0,0,0,0,0,1934-35,0,2.55,0,[],0
