won,bad_start,league,games_played,team,minutes,age,loses,goals_allowed_precentage,points,goals_allowed,games_started,goals_saved_aboved_average,ties,shutouts,wins,assists,good_start_precentages,goals,good_starts,saves_percentage,year,shots_againist,goals_allowed_average,pim,saves
SC,0,NHL,0,TRS,0,21,0,0,0,4,0,0,1,0,0,0,0,0,0,0,1921-22,0,2.00,0,0
,0,NHL,0,TRS,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924-25,0,2.50,0,0
,0,NHL,0,NYR,0,28,2,0,0,5,0,0,1,0,3,0,0,0,0,0,1928-29,0,0.77,0,0
,0,NHL,4,NYR,309,29,2,0,0,7,0,0,1,0,1,0,0,0,0,0,1929-30,0,1.36,0,0
,0,NHL,4,NYR,240,30,2,0,0,4,0,0,0,1,2,0,0,0,0,0,1930-31,0,1.00,0,0
,0,NHL,0,NYR,0,31,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1931-32,0,3.38,0,0
,0,NHL,4,DET,240,32,2,0,0,8,0,0,0,1,2,0,0,0,0,0,1932-33,0,2.00,0,0
