year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1972-73,17,1,25,11,0,WCJHL,37,Medicine Hat Tigers,12
1973-74,18,11,229,56,0,WCJHL,63,Medicine Hat Tigers,67
1974-75,19,14,288,50,0,WCJHL,63,Medicine Hat Tigers,64
1974-75,19,0,10,0,0,WJC-A,5,Canada,0
1976-77,21,2,67,3,0,AHL,13,Springfield Indians,5
1977-78,22,2,69,8,0,AHL,24,Binghamton Dusters,10
1978-79,23,1,35,4,0,CHL,15,Oklahoma City Stars,5
1979-80,24,0,10,1,0,CHL,3,Salt Lake Golden Eagles,1
1980-81,25,0,7,1,0,CHL,5,Salt Lake Golden Eagles,1
1984-85,29,0,2,0,0,AHL,4,Baltimore Skipjacks,0
