age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
19,,4.8,1,3,-3,NHL,10,0,2012-13,0,21,1,136,0,0,36,OTT,4
21,,7.1,0,3,0,NHL,6,0,2014-15,0,14,1,94,1,0,28,OTT,4
23,,5.9,2,7,4,NHL,12,0,2016-17,1,34,2,215,0,0,62,NYR,9
