assists,team,goals,year,games_played,points,pim,age,plus_minus,league
0,Toronto Young Rangers,0,1946-47,1,0,0,15,0,OHA-Jr.
4,Toronto Marlboros,8,1948-49,13,12,23,17,0,OHA-B
12,Toronto Marlboros,13,1949-50,48,25,74,18,0,OHA-Jr.
13,Toronto Marlboros,15,1950-51,51,28,127,19,0,OHA-Jr.
25,Saint John Beavers,17,1951-52,63,42,51,20,0,MMHL
2,Saint John Beavers,2,1951-52,5,4,6,20,0,Alx-Cup
1,Ottawa Senators,2,1952-53,8,3,4,21,0,QMHL
21,Charlottetown Islanders,23,1952-53,70,44,104,21,0,MMHL
30,Sault Ste. Marie Greyhounds,11,1953-54,53,41,63,22,0,NOHA
29,Sault Ste. Marie Greyhounds,24,1954-55,57,53,60,23,0,NOHA
8,Pittsburgh Hornets,7,1955-56,13,15,44,24,0,AHL
16,Rochester Americans,7,1956-57,26,23,58,25,0,AHL
22,Rochester Americans,12,1957-58,59,34,120,26,0,AHL
8,Hershey Bears,2,1958-59,19,10,47,27,0,AHL
7,Hershey Bears,7,1959-60,43,14,175,28,0,AHL
