year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1941-42,17,1,4,0,0,MJHL,2,East Kildonan North Stars,1
1942-43,18,5,31,5,0,OHA-Jr.,20,Oshawa Generals,10
1942-43,18,1,10,2,0,M-Cup,10,Oshawa Generals,3
1944-45,20,1,2,3,0,AHL,5,Indianapolis Capitols,4
1945-46,21,0,7,4,0,USHL,7,Omaha Knights,4
1946-47,22,1,2,1,0,USHL,11,Omaha Knights,2
1947-48,23,0,20,0,0,USHL,3,Omaha Knights,0
1948-49,24,0,2,0,0,USHL,4,Omaha Knights,0
1949-50,25,0,16,4,0,AHL,9,Cleveland Barons,4
1950-51,26,0,6,0,0,AHL,3,Hershey Bears,0
1951-52,27,0,6,3,0,AHL,5,Cleveland Barons,3
1953-54,29,1,8,4,0,AHL,7,Cleveland Barons,5
1954-55,30,0,2,1,0,AHL,4,Cleveland Barons,1
1955-56,31,0,8,6,0,NOHA,10,North Bay Trappers,6
1956-57,32,3,16,5,0,NOHA,13,North Bay Trappers,8
