year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2003-04,16,19,32,18,0,Fin-U18,25,Sport Vaasa U18,37
2003-04,16,0,4,0,0,Fin-Jr.,2,Sport Vaasa Jr.,0
2003-04,16,0,0,0,0,Finland-2,5,Sport Vaasa,0
2004-05,17,4,16,2,0,Fin-U18,4,Sport Vaasa U18,6
2004-05,17,13,28,14,0,Fin-Jr.,19,Sport Vaasa Jr.,27
2004-05,17,1,6,4,0,Finland-2,21,Sport Vaasa,5
2004-05,17,0,27,0,0,WJ18-A,6,Finland,0
2005-06,18,17,86,26,0,OHL,68,Mississauga IceDogs,43
2006-07,19,1,0,0,0,Finland-2,2,Suomi U20,1
2006-07,19,22,81,22,11,OHL,54,Mississauga IceDogs,44
2006-07,19,5,4,3,0,WJC-A,6,Finland,8
2007-08,20,18,62,17,0,Finland,53,Blues Espoo,35
2008-09,21,23,47,14,11,AHL,75,Hershey Bears,37
2009-10,22,0,2,0,0,WC-A,4,Finland,0
2009-10,22,24,68,17,1,AHL,69,2 Teams,41
2009-10,22,15,57,14,0,AHL,53,Hershey Bears,29
2009-10,22,9,11,3,1,AHL,16,Albany River Rats,12
2010-11,23,13,55,29,1,AHL,59,Charlotte Checkers,42
2011-12,24,12,44,7,0,KHL,41,Neftekhimik Nizhnekamsk,19
2012-13,25,15,54,11,0,KHL,44,Neftekhimik Nizhnekamsk,26
