year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1990-91,17,7,17,13,0,OHL,14,Sault Ste. Marie Greyhounds,20
1990-91,17,0,0,0,0,M-Cup,3,Sault Ste. Marie Greyhounds,0
1991-92,18,10,12,14,0,OHL,18,Sault Ste. Marie Greyhounds,24
1991-92,18,1,4,3,0,M-Cup,4,Sault Ste. Marie Greyhounds,4
1992-93,19,10,30,16,0,OHL,18,Sault Ste. Marie Greyhounds,26
1992-93,19,3,8,4,0,M-Cup,4,Sault Ste. Marie Greyhounds,7
1993-94,20,1,2,2,0,AHL,4,Cape Breton Oilers,3
1996-97,23,8,30,4,0,AHL,22,Hamilton Bulldogs,12
1997-98,24,2,4,0,0,IHL,3,Manitoba Moose,2
1998-99,25,2,4,1,0,IHL,5,Manitoba Moose,3
1999-00,26,1,2,0,0,Germany,5,Adler Mannheim,1
2006-07,33,0,4,1,0,Germany,9,Kolner Haie,1
2007-08,34,8,48,4,0,Austria,15,Olimpija Ljubljana,12
2007-08,34,0,27,3,0,Slovenia,6,Olimpija Ljubljana,3
2008-09,35,2,6,2,0,Slovenia,7,Olimpija Ljubljana,4
2009-10,36,9,8,5,0,Italy,16,HC Asiago,14
2010-11,37,1,39,12,0,Italy,16,HC Asiago,13
2011-12,38,0,2,0,0,Italy,2,HC Asiago,0
