league,games_played,game_winning_goals,age,shots,points,power_play_assists,total_ice_time,team,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,shorthanded_goals,year,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
NHL,1,0,20,0,0,0,,MTL,[],0,0,0,0,0,0,1968-69,,0,2,0,0
NHL,5,0,21,0,0,0,,MTL,[],0,0,0,0,0,0,1969-70,,0,4,0,0
NHL,78,1,22,228,44,9,,MTL,[],6.6,10,29,28,15,0,1970-71,,5,107,0,20
NHL,69,4,23,227,49,15,,MTL,[],4.8,7,38,15,11,0,1971-72,,4,58,1,22
NHL,76,2,24,196,54,13,,MTL,"[{'link': '/awards/nhl_all_star.html#1973', 'name': None}, {'link': '/awards/voting-1973.html#norris', 'name': 'Norris-2'}]",9.7,16,35,51,19,0,1972-73,,3,117,1,21
NHL,71,2,25,205,53,15,,MTL,[],6.3,7,40,12,13,1,1973-74,,5,63,2,23
NHL,0,0,26,219,75,22,,MTL,"[{'link': '/awards/nhl_all_star.html#1975', 'name': None}, {'link': '/awards/voting-1975.html#AS', 'name': 'AS-3'}, {'link': '/awards/voting-1975.html#norris', 'name': 'Norris-3'}]",12.8,16,47,46,28,1,1974-75,,11,88,2,23
NHL,77,1,27,317,68,18,,MTL,"[{'link': '/awards/nhl_all_star.html#1976', 'name': None}, {'link': '/awards/voting-1976.html#norris', 'name': 'Norris-4'}]",6.6,12,47,64,21,1,1975-76,,8,78,0,29
NHL,77,6,28,289,76,17,,MTL,"[{'link': '/awards/nhl_all_star.html#1977', 'name': None}, {'link': '/awards/voting-1977.html#AS', 'name': 'AS-4'}, {'link': '/awards/voting-1977.html#norris', 'name': 'Norris-4'}]",8.7,15,51,69,25,0,1976-77,,10,53,1,33
NHL,49,2,29,148,42,13,,MTL,"[{'link': '/awards/voting-1978.html#norris', 'name': 'Norris-5'}]",8.8,9,29,46,13,0,1977-78,,4,19,1,15
NHL,69,1,30,209,55,17,,MTL,"[{'link': '/awards/voting-1979.html#AS', 'name': 'AS-6'}, {'link': '/awards/voting-1979.html#norris', 'name': 'Norris-5'}]",6.2,7,42,27,13,0,1978-79,,6,43,0,25
NHL,45,0,31,124,26,12,,MTL,[],4.8,6,20,-2,6,0,1979-80,,0,29,1,7
NHL,33,1,32,47,10,6,,MTL,[],2.1,0,9,-6,1,0,1980-81,,1,79,1,2
NHL,55,0,33,112,26,16,,TOT,[],0.9,1,25,-6,1,0,1981-82,,0,76,0,9
NHL,47,0,33,97,20,12,,MTL,[],1.0,1,19,-3,1,0,1981-82,,0,72,0,7
NHL,8,0,33,15,6,4,,STL,[],0.0,0,6,-3,0,0,1981-82,,0,4,0,2
NHL,54,1,34,106,26,12,,STL,[],2.8,1,23,-12,3,1,1982-83,,1,43,0,11
NHL,45,1,35,57,18,11,,BOS,[],3.5,1,16,-3,2,0,1983-84,,1,34,1,4
