average_ice_time,points,game_winning_goals,shorthanded_goals,league,age,even_strength_assists,pim,plus_minus,shots,even_strength_goals,power_play_goals,shorthanded_assists,power_play_assists,year,team,goals,assists,awards,shotsPercentage,total_ice_time,games_played
,12,0,0,NHL,26,6,12,-4,36,2,1,0,3,1990-91,QUE,3,9,[],8.3,,36
,23,1,0,NHL,27,12,22,-9,66,2,3,1,5,1991-92,QUE,5,18,[],7.6,,68
,30,1,2,NHL,28,18,57,18,60,6,0,3,1,1992-93,QUE,8,22,[],13.3,,79
,25,0,1,NHL,29,13,38,3,84,4,0,1,6,1993-94,QUE,5,20,[],6.0,,76
,3,1,0,NHL,30,2,6,-1,7,1,0,0,0,1994-95,QUE,1,2,[],14.3,,14
,20,0,0,NHL,31,11,56,29,42,5,0,0,4,1995-96,COL,5,15,[],11.9,,65
,14,0,0,NHL,32,11,28,4,33,2,0,0,1,1996-97,COL,2,12,[],6.1,,58
,14,1,1,NHL,33,8,42,9,47,3,0,1,1,1997-98,COL,4,10,[],8.5,,72
19:57,13,0,0,NHL,34,7,24,12,28,2,1,0,3,1998-99,COL,3,10,[],10.7,1077,54
19:27,4,0,0,NHL,35,2,10,-8,16,2,0,0,0,1999-00,COL,2,2,[],12.5,662,34
19:15,9,0,0,NHL,36,6,18,-3,35,1,0,0,2,2000-01,TOT,1,8,[],2.9,982,51
14:59,1,0,0,NHL,36,1,6,2,4,0,0,0,0,2000-01,COL,0,1,[],0.0,135,9
19:33,4,0,0,NHL,36,2,6,-2,21,1,0,0,1,2000-01,NYR,1,3,[],4.8,508,26
21:11,4,0,0,NHL,36,3,6,-3,10,0,0,0,1,2000-01,STL,0,4,[],0.0,339,16
