pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,HV 71 Jonkoping,0,0,3,Sweden-2,3,1984-85,19,3
18,HV 71 Jonkoping,8,0,15,Sweden,30,1985-86,20,7
16,HV 71 Jonkoping,5,0,19,Sweden,36,1986-87,21,14
0,Sweden,0,0,0,Can-Cup,3,1987-88,22,0
20,HV 71 Jonkoping,9,0,23,Sweden,37,1987-88,22,14
0,Sweden,1,0,1,Olympics,3,1987-88,22,0
48,HV 71 Jonkoping,27,0,37,Sweden,40,1988-89,23,10
8,Sweden,1,0,1,WEC-A,7,1988-89,23,0
36,Cape Breton Oilers,12,0,17,AHL,21,1989-90,24,5
58,HV 71 Jonkoping,7,0,22,Sweden,35,1990-91,25,15
28,HV 71 Jonkoping,12,0,22,Sweden,34,1991-92,26,10
40,HV 71 Jonkoping,15,0,28,Sweden,40,1992-93,27,13
34,HV 71 Jonkoping,7,0,13,Sweden,38,1993-94,28,6
34,IF Troja-Ljungby,10,0,26,Sweden-2,36,1994-95,29,16
20,IF Troja-Ljungby,10,0,30,Sweden-2,31,1995-96,30,20
56,IF Troja-Ljungby,20,0,31,Sweden-2,29,1996-97,31,11
