pim,team,assists,plus_minus,points,league,games_played,year,age,goals
50,New England Jr. Falcons,28,0,54,EJHL,49,2004-05,18,26
52,New England Jr. Falcons,31,0,53,EJHL,45,2005-06,19,22
46,Cedar Rapids Roughriders,37,9,55,USHL,59,2006-07,20,18
20,Miami Univ. (Ohio),24,17,30,NCAA,42,2007-08,21,6
16,Miami Univ. (Ohio),24,3,35,NCAA,41,2008-09,22,11
22,Miami Univ. (Ohio),17,-2,31,NCAA,44,2009-10,23,14
25,Miami Univ. (Ohio),23,10,37,NCAA,39,2010-11,24,14
2,Binghamton Senators,1,0,2,AHL,2,2010-11,24,1
32,Binghamton Senators,24,-7,43,AHL,76,2011-12,25,19
41,Binghamton Senators,15,21,25,AHL,74,2012-13,26,10
16,Chicago Wolves,18,24,37,AHL,59,2013-14,27,16
18,Chicago Wolves,33,11,47,AHL,64,2014-15,28,14
38,Chicago Wolves,32,5,52,AHL,73,2015-16,29,20
26,Iowa Wild,29,0,38,AHL,73,2016-17,30,9
