pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Valley East Eagles,43,0,85,Minor-ON,23,1978-79,16,42
67,Sudbury Wolves,26,0,47,OMJHL,63,1979-80,17,21
76,Cornwall Royals,14,0,24,QMJHL,28,1980-81,18,10
239,Cornwall Royals,50,0,77,OHL,64,1981-82,19,27
107,Springfield Indians,27,0,57,AHL,80,1982-83,20,30
137,Springfield Indians,34,0,56,AHL,69,1983-84,21,22
125,Milwaukee Admirals,12,0,23,IHL,26,1984-85,22,11
35,Muskegon Lumberjacks,16,0,28,IHL,24,1988-89,26,12
165,Muskegon Lumberjacks,47,0,78,IHL,82,1989-90,27,31
152,Rochester Americans,31,0,46,AHL,74,1990-91,28,15
208,Rochester Americans,23,0,51,AHL,78,1991-92,29,28
216,Rochester Americans,27,0,44,AHL,75,1992-93,30,17
194,Rochester Americans,15,0,27,AHL,77,1995-96,33,12
115,Rochester Americans,22,0,33,AHL,77,1996-97,34,11
175,Rochester Americans,20,0,32,AHL,75,1997-98,35,12
