pim,team,assists,plus_minus,points,league,games_played,year,age,goals
2,Sudbury Wolves,1,0,1,OMJHL,8,1979-80,17,0
37,Cornwall Royals,12,0,17,QMJHL,18,1980-81,18,5
21,Cornwall Royals,4,0,5,M-Cup,5,1980-81,18,1
19,Cornwall Royals,8,0,11,OHL,5,1981-82,19,3
12,Springfield Indians,1,0,1,AHL,4,1983-84,21,0
31,Muskegon Lumberjacks,4,0,10,IHL,14,1988-89,26,6
51,Muskegon Lumberjacks,12,0,21,IHL,15,1989-90,27,9
34,Rochester Americans,7,0,11,AHL,14,1990-91,28,4
35,Rochester Americans,5,0,12,AHL,16,1991-92,29,7
70,Rochester Americans,7,0,8,AHL,17,1992-93,30,1
8,Rochester Americans,6,0,11,AHL,19,1995-96,33,5
8,Rochester Americans,2,0,4,AHL,10,1996-97,34,2
2,Rochester Americans,0,0,0,AHL,4,1997-98,35,0
