year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1995-96,16,7,26,13,0,ON-Jr.C,29,Hanover Barons,20
1996-97,17,0,15,4,0,OHL,39,Oshawa Generals,4
1997-98,18,3,72,12,0,OHL,64,Oshawa Generals,15
1998-99,19,3,109,18,0,OHL,65,Oshawa Generals,21
1999-00,20,0,54,3,-19,IHL,53,Michigan K-Wings,3
1999-00,20,1,25,1,3,UHL,7,Fort Wayne Komets,2
2000-01,21,5,105,15,0,IHL,81,Utah Grizzlies,20
2001-02,22,6,146,9,12,AHL,77,Utah Grizzlies,15
2002-03,23,8,132,7,-9,AHL,78,Utah Grizzlies,15
2003-04,24,4,108,6,-14,AHL,73,Utah Grizzlies,10
2004-05,25,2,136,5,18,AHL,71,Hartford Wolf Pack,7
2005-06,26,1,143,9,4,AHL,78,Syracuse Crunch,10
2006-07,27,1,53,5,-18,ECHL,26,Phoenix RoadRunners,6
