year,age,goals,pim,assists,plus_minus,league,games_played,team,points
2010-11,19,1,18,8,5,SM-liiga,48,Ilves Tampere,9
2011-12,20,9,18,8,-4,SM-liiga,52,Ilves Tampere,17
2012-13,21,5,20,13,-29,SM-liiga,59,Ilves Tampere,18
2013-14,22,5,32,16,5,AHL,68,Texas Stars,21
2014-15,23,3,4,2,-1,AHL,19,Texas Stars,5
2014-15,23,2,4,0,2,Internationa,12,Finland (all),2
2014-15,23,2,2,0,2,WC,8,Finland,2
2014-15,23,0,2,0,0,EHT,4,Finland,0
2016-17,25,0,2,1,-4,Internationa,3,Finland (all),1
2016-17,25,0,2,0,-1,WCup,2,Finland,0
