age,win,shotsPercentage,even_strength_goals,assists,plus_minus,league,games_played,shorthanded_goals,year,game_winning_goals,shots,goals,average_ice_time,power_play_goals,pim,total_ice_time,team,points
22,,13.6,2,7,2,NHL,6,0,1972-73,1,22,3,,1,2,,BUF,10
24,,9.1,2,9,-3,NHL,0,0,1974-75,1,0,6,,4,10,,BUF,15
25,,16.7,4,4,-2,NHL,9,0,1975-76,0,24,4,,0,4,,BUF,8
26,,5.6,1,8,-4,NHL,6,0,1976-77,0,18,1,,0,4,,BUF,9
27,,13.0,3,2,-1,NHL,8,0,1977-78,1,23,3,,0,0,,BUF,5
28,,9.1,0,0,-2,NHL,3,0,1978-79,0,11,1,,1,2,,BUF,1
29,,20.8,7,11,3,NHL,14,0,1979-80,2,48,10,,3,8,,BUF,21
30,,9.5,2,10,-7,NHL,8,0,1980-81,0,21,2,,0,2,,BUF,12
31,,0.0,0,7,-1,NHL,4,0,1981-82,0,10,0,,0,0,,BUF,7
32,,0.0,0,7,-7,NHL,10,0,1982-83,0,19,0,,0,8,,BUF,7
34,,30.0,2,5,2,NHL,5,0,1984-85,0,10,3,,1,4,,BUF,8
