pim,team,assists,plus_minus,points,league,games_played,year,age,goals
0,Juan de Fuca Grizzlies,87,0,130,Minor-BC,72,2006-07,15,43
2,Kelowna Rockets,3,-3,3,WHL,7,2006-07,15,0
32,Kelowna Rockets,34,8,43,WHL,64,2007-08,16,9
31,Kelowna Rockets,40,17,52,WHL,68,2008-09,17,12
31,Kelowna Rockets,53,11,72,WHL,63,2009-10,18,19
34,Kelowna Rockets,47,4,58,WHL,54,2010-11,19,11
0,Canada,2,6,3,WJC-A,7,2010-11,19,1
24,Lake Erie Monsters,27,-1,32,AHL,49,2011-12,20,5
7,Lake Erie Monsters,22,2,29,AHL,38,2012-13,21,7
0,Lake Erie Monsters,3,1,3,AHL,6,2013-14,22,0
0,Canada,5,12,6,WC,10,2014-15,23,1
