pim,team,assists,plus_minus,points,league,games_played,year,age,goals
42,2 Teams,37,0,55,ON-Jr.B,37,1986-87,16,18
21,Oakville Blades,9,0,13,ON-Jr.B,10,1986-87,16,4
21,St. Mary\'s Lincolns,28,0,42,ON-Jr.B,27,1986-87,16,14
33,St. Mary\'s Lincolns,39,0,69,ON-Jr.B,40,1987-88,17,30
10,Bowling Green University,7,0,10,CCHA,32,1988-89,18,3
30,Bowling Green University,17,0,30,CCHA,44,1989-90,19,13
48,Bowling Green University,12,0,21,CCHA,40,1990-91,20,9
24,Bowling Green University,14,0,25,CCHA,34,1991-92,21,11
66,Greensboro Monarchs,35,0,60,ECHL,60,1992-93,22,25
0,Rochester Americans,1,0,1,AHL,2,1992-93,22,0
52,Greensboro Monarchs,16,0,30,ECHL,25,1993-94,23,14
27,2 Teams,17,0,29,AHL,53,1993-94,23,12
2,Albany River Rats,1,0,1,AHL,3,1993-94,23,0
25,Moncton Hawks,16,0,28,AHL,50,1993-94,23,12
41,Phoenix Roadrunners,23,0,42,IHL,81,1994-95,24,19
48,Phoenix Roadrunners,20,0,42,IHL,78,1995-96,25,22
0,Long Beach Ice Dogs,3,2,5,IHL,8,1997-98,27,2
2,Springfield Falcons,2,3,2,AHL,2,1998-99,28,0
53,Long Beach Ice Dogs,8,5,18,IHL,58,1998-99,28,10
2,Long Beach Ice Dogs,3,2,3,IHL,6,1999-00,29,0
2,Lowell Lock Monsters,1,0,2,AHL,2,1999-00,29,1
53,Cincinnati Mighty Ducks,3,-12,6,AHL,36,2003-04,33,3
