assists,year,games_played,points,goals,team,age,pim,plus_minus,league
3,1925-26,8,10,7,Regina Falcons,16,4,0,S-SJHL
1,1926-27,6,7,6,Regina Falcons,17,0,0,S-SJHL
1,1927-28,8,11,10,Vancouver Monarchs,18,10,0,VCAHL
12,1928-29,35,19,7,2 Teams,19,61,0,PCHL
1,1928-29,9,4,3,Victoria Cubs,19,2,0,PCHL
11,1928-29,26,15,4,Portland Buckaroos,19,59,0,PCHL
0,1929-30,27,6,6,Portland Buckaroos,20,37,0,PCHL
4,1930-31,34,17,13,Portland Buckaroos,21,78,0,PCHL
0,1931-32,8,1,1,Boston Cubs,22,12,0,Can-Am
7,1931-32,37,19,12,Syracuse Stars,22,46,0,IHL
12,1932-33,34,27,15,Syracuse Stars,23,52,0,IHL
10,1933-34,26,22,12,Syracuse Stars,24,31,0,IHL
14,1934-35,43,28,14,Syracuse Stars,25,71,0,IHL
15,1935-36,43,30,15,Windsor Bulldogs,26,97,0,IHL
8,1936-37,37,21,13,Seattle Seahawks,27,50,0,PCHL
19,1937-38,42,36,17,Seattle Seahawks,28,67,0,PCHL
29,1938-39,48,64,35,Seattle Seahawks,29,32,0,PCHL
26,1939-40,40,48,22,Seattle Seahawks,30,26,0,PCHL
29,1940-41,40,53,24,Seattle Olympics,31,60,0,PCHL
0,1941-42,9,1,1,Philadelphia Ramblers,32,0,0,AHL
9,1943-44,9,28,19,Seattle Ironmen,34,7,0,PCSHL
