year,age,goals,pim,assists,plus_minus,league,games_played,team,points
1937-38,15,2,2,2,0,PEI-Jr.,2,Charlottetown Royals,4
1938-39,16,4,0,3,0,PEI-Jr.,4,Charlottetown Royals,7
1939-40,17,8,6,5,0,PEI-Jr.,10,Charlottetown Royals,13
1939-40,17,4,6,2,0,M-Cup,6,Charlottetown Royals,6
1940-41,18,5,5,3,0,UOVHL,5,Petawawa Grenades,8
1940-41,18,3,9,9,0,Al-Cup,4,Petawawa Grenades,12
1946-47,24,4,8,11,0,MMHL,9,Moncton Hawks,15
1949-50,27,1,0,0,0,USHL,3,St. Paul Saints,1
1950-51,28,4,8,7,0,MMHL,11,Charlottetown Islanders,11
1951-52,29,0,2,1,0,MMHL,4,Charlottetown Islanders,1
1952-53,30,0,8,3,0,Nfld-Sr.,4,Grand Falls All-Stars,3
1953-54,31,0,9,3,0,MMHL,7,Charlottetown Islanders,3
1954-55,32,1,2,2,0,Nfld-Sr.,4,Grand Falls All-Stars,3
1955-56,33,0,0,0,0,Nfld-Sr.,1,Grand Falls Andcos,0
