pim,team,assists,plus_minus,points,league,games_played,year,age,goals
4,IF Vallentuna BK,6,0,8,Sweden-2,24,1988-89,17,2
16,Danderyd Hockey,5,0,19,Sweden-2,30,1989-90,18,14
10,AIK Solna,1,0,2,Sweden,32,1990-91,19,1
4,Sweden,1,0,3,WJC-A,7,1990-91,19,2
0,AIK Solna,0,0,0,Sweden,3,1991-92,20,0
26,University of Denver,20,0,30,WCHA,38,1993-94,22,10
42,University of Denver,19,0,31,WCHA,42,1994-95,23,12
40,University of Denver,35,0,47,WCHA,39,1995-96,24,12
42,University of Denver,17,0,34,WCHA,39,1996-97,25,17
29,Saint John Flames,9,0,14,AHL,29,1997-98,26,5
4,Saint John Flames,0,0,0,AHL,5,1998-99,27,0
24,Indianapolis Ice,7,0,12,IHL,48,1998-99,27,5
62,AIK Solna,8,0,15,Sweden,50,1999-00,28,7
16,AIK Solna,4,0,8,Sweden,27,2000-01,29,4
