assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
52,2,24,32,20:23,5.4,1.8,19,1671,20,LW,7.2,32,NSH,/players/k/kariypa01.html,0,36,5,6,Paul Kariya,10.7,2007,76,0,82,224
45,3,21,28,16:12,5.0,1.8,16,1328,14,RW,6.9,31,NSH,/players/d/dumonjp01.html,0,28,5,14,J.P. Dumont,14.7,2007,66,0,82,143
36,7,27,26,18:22,5.0,2.3,23,1432,7,C,7.3,27,NSH,/players/l/legwada01.html,2,44,3,23,David Legwand,17.6,2007,63,1,78,153
38,4,22,32,19:25,5.2,1.7,13,1107,17,RW,6.9,20,NSH,/players/s/sullist01.html,1,20,6,16,Steve Sullivan,18.0,2007,60,3,57,122
41,3,16,25,18:59,3.7,1.7,10,1290,13,LW,5.5,28,NSH,/players/e/eratma01.html,0,50,5,13,Martin Erat,12.1,2007,57,1,68,132
42,2,13,31,21:51,4.9,5.0,5,1748,18,D,9.9,23,NSH,/players/t/timonki01.html,1,42,8,20,Kimmo Timonen,10.7,2007,55,0,80,121
27,6,27,32,17:59,4.7,1.8,15,1223,8,C,6.5,19,NSH,/players/a/arnotja01.html,0,48,12,15,Jason Arnott,14.2,2007,54,0,68,190
23,2,17,21,19:23,4.1,4.0,11,1532,8,D,8.1,14,NSH,/players/w/webersh01.html,1,60,6,13,Shea Weber,11.2,2007,40,0,79,152
17,2,22,24,15:43,3.3,1.7,12,1006,1,RW,5.0,15,NSH,/players/h/hartnsc01.html,1,96,10,19,Scott Hartnell,14.7,2007,39,0,64,150
19,4,18,20,11:38,3.5,1.5,13,745,6,RW,4.9,13,NSH,/players/r/radulal01.html,0,26,5,19,Alexander Radulov,18.8,2007,37,0,64,96
26,1,4,29,19:43,1.7,3.7,2,1558,8,D,5.3,18,NSH,/players/z/zidlima01.html,0,72,2,8,Marek Zidlicky,3.5,2007,30,0,79,114
15,1,11,26,13:38,0.9,1.4,10,981,0,C,2.3,15,NSH,/players/f/fiddlve01.html,0,40,0,11,Vernon Fiddler,12.2,2007,26,1,72,90
16,0,8,22,20:09,1.3,4.0,7,1652,8,D,5.4,6,NSH,/players/s/suterry01.html,2,54,1,10,Ryan Suter,9.2,2007,24,0,82,87
14,1,6,24,21:20,0.6,4.0,6,1728,0,D,4.7,14,NSH,/players/h/hamhuda01.html,0,66,0,8,Dan Hamhuis,7.1,2007,20,0,81,84
