assists,game_winning_goals,goals,age,average_ice_time,offensive_point_share,defensive_point_share,even_strength_goals,total_ice_time,power_play_assists,positions,overall_point_share,even_strength_assists,team,link,shorthanded_assists,pim,power_play_goals,plus_minus,name,shotsPercentage,year,points,shorthanded_goals,games_played,shots
31,3,33,21,19:03,6.7,1.8,24,1562,15,LW,8.5,16,NSH,/players/f/forsbfi01.html,0,47,8,1,Filip Forsberg,13.4,2016,64,1,82,247
47,3,14,25,25:29,6.0,4.4,7,2064,18,D,10.4,28,NSH,/players/j/josiro01.html,1,43,6,-3,Roman Josi,7.1,2016,61,1,81,198
27,3,31,28,19:04,5.8,2.9,27,1564,10,RW,8.7,17,NSH,/players/n/nealja01.html,0,65,4,27,James Neal,11.6,2016,58,0,82,268
31,1,20,30,25:23,5.6,3.9,6,1979,12,D,9.5,18,NSH,/players/w/webersh01.html,1,27,14,-7,Shea Weber,10.6,2016,51,0,78,189
43,0,7,35,17:27,2.6,2.1,5,1413,13,C,4.6,30,NSH,/players/r/ribeimi01.html,0,62,2,11,Mike Ribeiro,9.2,2016,50,0,81,76
16,6,21,26,15:11,3.1,1.6,19,1245,3,RW,4.7,13,NSH,/players/s/smithcr01.html,0,40,2,4,Craig Smith,10.6,2016,37,0,82,199
27,3,8,25,20:15,2.8,5.0,6,1660,4,D,7.8,22,NSH,/players/e/ekholma01.html,1,44,1,14,Mattias Ekholm,7.0,2016,35,1,82,114
26,2,8,23,17:46,2.7,1.3,5,746,8,C,4.0,18,NSH,/players/j/johanry01.html,0,36,3,10,Ryan Johansen,8.2,2016,34,0,42,97
22,2,10,25,20:54,2.7,4.8,6,1651,4,D,7.6,18,NSH,/players/e/ellisry01.html,0,35,3,13,Ryan Ellis,6.6,2016,32,1,79,152
14,4,16,24,16:08,1.6,1.5,12,1307,1,C,3.1,13,NSH,/players/j/jarnkca01.html,0,14,3,1,Calle Jarnkrok,12.8,2016,30,1,81,125
18,0,6,26,14:27,0.8,1.0,5,925,0,LW,1.8,18,NSH,/players/w/wilsoco01.html,0,14,1,-1,Colin Wilson,5.6,2016,24,0,64,108
10,2,13,35,17:10,0.7,0.8,10,1201,2,C,1.5,7,NSH,/players/f/fishemi01.html,1,29,3,-14,Mike Fisher,13.3,2016,23,0,70,98
8,3,8,22,12:24,0.8,0.4,7,694,0,LW,1.2,8,NSH,/players/a/arvidvi01.html,0,35,1,-8,Viktor Arvidsson,5.8,2016,16,0,56,139
10,0,1,21,19:39,0.4,1.4,1,786,4,D,1.7,6,NSH,/players/j/jonesse01.html,0,10,0,-5,Seth Jones,1.4,2016,11,0,40,74
5,1,5,22,12:00,-0.3,0.8,5,732,0,RW,0.4,4,NSH,/players/s/salommi01.html,1,28,0,-1,Miikka Salomaki,8.2,2016,10,0,61,61
7,0,3,24,10:00,-0.1,0.5,3,570,0,LW,0.4,7,NSH,/players/w/watsoau01.html,0,32,0,-4,Austin Watson,5.5,2016,10,0,57,55
5,2,3,25,10:44,0.1,0.6,3,419,1,C,0.6,4,NSH,/players/h/hodgsco01.html,0,6,0,2,Cody Hodgson,4.6,2016,8,0,39,65
0,1,7,32,11:29,0.1,0.3,6,528,0,LW,0.5,0,NSH,/players/n/nystrer01.html,0,20,0,-6,Eric Nystrom,25.9,2016,7,1,46,27
2,0,4,22,9:58,0.2,0.6,4,339,0,C,0.8,2,NSH,/players/s/sissoco01.html,0,12,0,5,Colton Sissons,16.0,2016,6,0,34,25
4,0,2,33,11:15,-1.1,0.6,1,708,0,C,-0.4,3,NSH,/players/g/gaustpa01.html,1,46,0,-4,Paul Gaustad,4.3,2016,6,1,63,46
5,0,1,25,12:08,0.4,0.8,1,340,0,D,1.1,5,NSH,/players/b/bitetan01.html,0,19,0,0,Anthony Bitetto,5.3,2016,6,0,28,19
4,1,1,34,13:51,-0.6,2.4,1,1012,0,D,1.8,4,NSH,/players/j/jackmba01.html,0,76,0,1,Barret Jackman,1.6,2016,5,0,73,64
3,0,1,25,12:22,-0.2,0.3,1,272,0,RW,0.1,3,NSH,/players/b/bourqga01.html,0,18,0,0,Gabriel Bourque,4.0,2016,4,0,22,25
2,0,0,23,13:43,-0.2,0.9,0,370,0,D,0.7,2,NSH,/players/g/granbpe01.html,0,13,0,1,Petter Granberg,0.0,2016,2,0,27,12
2,0,0,33,59:01,0.0,0.0,0,3895,0,G,8.8,1,NSH,/players/r/rinnepe01.html,1,6,0,0,Pekka Rinne,,2016,2,0,66,0
0,0,1,19,13:09,0.0,0.1,1,66,0,LW,0.1,0,NSH,/players/f/fialake01.html,0,0,0,0,Kevin Fiala,9.1,2016,1,0,5,11
1,0,0,30,57:35,0.0,0.0,0,979,0,G,2.9,1,NSH,/players/h/huttoca01.html,0,0,0,0,Carter Hutton,,2016,1,0,17,0
0,0,0,27,13:15,0.0,-0.1,0,13,0,D,-0.1,0,NSH,/players/b/bartlvi01.html,0,0,0,-1,Victor Bartley,,2016,0,0,1,0
0,0,0,29,7:40,-0.4,0.1,0,130,0,C,-0.3,0,NSH,/players/b/bassco01.html,0,17,0,-1,Cody Bass,0.0,2016,0,0,17,11
0,0,0,25,13:31,0.0,0.0,0,27,0,D,-0.1,0,NSH,/players/e/elliost01.html,0,0,0,-1,Stefan Elliott,0.0,2016,0,0,2,2
0,0,0,32,14:44,0.0,0.0,0,15,0,D,0.0,0,NSH,/players/p/potteco01.html,0,0,0,0,Corey Potter,,2016,0,0,1,0
0,0,0,20,58:01,0.0,0.0,0,58,0,G,0.0,0,NSH,/players/s/sarosju01.html,0,0,0,0,Juuse Saros,,2016,0,0,1,0
