pim,team,assists,plus_minus,points,league,games_played,year,age,goals
57,Hamilton Red Wings,13,0,21,OHA-Jr.,53,1967-68,17,8
144,Hamilton Red Wings,23,0,41,OHA-Jr.,52,1968-69,18,18
79,Hamilton Red Wings,26,0,48,OHA-Jr.,54,1969-70,19,22
88,Omaha Knights,24,0,39,CHL,68,1970-71,20,15
105,Omaha Knights,31,0,46,CHL,72,1971-72,21,15
67,Providence Reds,13,0,23,AHL,45,1972-73,22,10
30,Omaha Knights,8,0,13,CHL,25,1972-73,22,5
45,Salt Lake Golden Eagles,31,0,69,WHL,71,1973-74,23,38
28,Baltimore Clippers,4,0,12,AHL,22,1974-75,24,8
47,Springfield Indians,17,0,32,AHL,55,1975-76,25,15
71,Maine Nordiques,54,0,85,NAPro,74,1976-77,26,31
22,Philadelphia Firebirds,34,0,59,AHL,73,1977-78,27,25
30,Philadelphia Firebirds,10,0,26,AHL,63,1978-79,28,16
