giveaways,league,games_played,game_winning_goals,age,faceoff_loses,total_shots,shots,points,hits,power_play_assists,total_ice_time,team,takeaways,faceoff_percentage,awards,shotsPercentage,even_strength_goals,assists,plus_minus,goals,faceoff_wins,shorthanded_goals,year,blocks,average_ice_time,power_play_goals,pim,shorthanded_assists,even_strength_assists
0,NHL,2,0,20,0,1,0,0,1,0,23,CBJ,0,0,[],0,0,0,0,0,0,0,2010-11,2,11:29,0,0,0,0
13,NHL,67,0,21,0,138,64,7,47,0,1060,CBJ,4,0,[],3.1,2,5,-23,2,0,0,2011-12,70,15:49,0,8,1,4
4,NHL,30,0,22,0,67,29,7,38,0,400,TOT,3,0,[],3.4,1,6,4,1,0,0,2012-13,32,13:20,0,7,0,6
2,NHL,17,0,22,0,38,14,1,18,0,247,CBJ,1,0,[],0.0,0,1,-5,0,0,0,2012-13,14,14:31,0,2,0,1
2,NHL,13,0,22,0,29,15,6,20,0,153,NYR,2,0,[],6.7,1,5,9,1,0,0,2012-13,18,11:46,0,5,0,5
27,NHL,74,2,23,0,250,115,15,59,2,1134,NYR,4,0,[],3.5,4,11,7,4,0,0,2013-14,57,15:20,0,25,0,9
23,NHL,57,0,24,0,181,77,11,77,4,929,TOT,7,0,[],2.6,2,9,-4,2,0,0,2014-15,52,16:18,0,30,0,5
18,NHL,38,0,24,0,112,56,6,51,0,574,NYR,2,0,[],1.8,1,5,7,1,0,0,2014-15,34,15:06,0,19,0,5
5,NHL,19,0,24,0,69,21,5,26,4,356,ARI,5,0,[],4.8,1,4,-11,1,0,0,2014-15,18,18:43,0,11,0,0
42,NHL,73,3,25,0,218,106,19,93,5,1448,NJD,23,0,[],3.8,3,15,-12,4,0,0,2015-16,83,19:50,1,28,0,10
41,NHL,63,1,26,0,228,102,22,68,2,1196,NJD,7,0,[],11.8,11,10,-7,12,0,0,2016-17,61,18:59,1,39,0,8
