assists,team,goals,year,games_played,points,pim,age,plus_minus,league
2,Hammarby IF Stockholm Jr.,6,1994-95,17,8,2,16,0,Swe-Jr.
8,Hammarby IF Stockholm Jr.,13,1995-96,25,21,14,17,0,Swe-Jr.
0,Hammarby IF Stockholm,1,1995-96,6,1,0,17,0,Sweden-2
2,Sweden,4,1995-96,5,6,10,17,0,EJC-A
0,Farjestads BK Karlstad,2,1996-97,13,2,4,18,0,Sweden
4,Sweden,1,1996-97,6,5,4,18,0,WJC-A
1,Farjestads BK Karlstad,2,1997-98,34,3,2,19,0,Sweden
3,Farjestads BK Karlstad,2,1997-98,5,5,0,19,0,EuroHL
0,Sweden,0,1997-98,2,0,0,19,0,WJC-A
2,Farjestads BK Karlstad,2,1998-99,6,4,8,20,0,EuroHL
6,2 Teams,6,1998-99,48,12,6,20,0,Sweden
4,Farjestads BK Karlstad,4,1998-99,28,8,4,20,0,Sweden
2,Vastra Frolunda HC Goteborg,2,1998-99,20,4,2,20,0,Sweden
23,Vastra Frolunda HC Goteborg,21,1999-00,50,44,20,21,0,Sweden
1,Sweden,4,1999-00,7,5,4,21,1,WC-A
35,Vastra Frolunda HC Goteborg,32,2000-01,49,67,26,22,0,Sweden
3,Sweden,2,2000-01,9,5,0,22,6,WC-A
6,Sweden,5,2001-02,9,11,0,23,7,WC-A
35,Linkopings HC,14,2004-05,34,49,10,26,0,Sweden
3,Sweden,4,2008-09,8,7,6,30,3,WC-A
1,AIK Solna,2,2012-13,5,3,0,34,0,Sweden
